fish_id,Genotype,Position,Tray,Trial,Time,Bin,Dist_travelled_total,Dist_travelled_mean,Dist_travelled_var,Velocity_mean,Velocity_var,Time_moving_total,Freq_moving,Acceleration_max,Acceleration_min,Acceleration_var,Freq_in_middle,Time_in_middle_total,Time_in_middle_mean,Time_in_middle_var,Dist_to_middle_total,Dist_to_middle_mean,Dist_to_middle_var,Mobility_total,Mobility_mean,Mobility_var,Meander_total,Meander_mean,Meander_var,Heading_mean,Heading_var
13.2-6.10,het,C1,5,1,1899-12-31T07:00:00Z,8,183.896,0.122597,0.0769095,3.06493,48.0684,29.04,18,1456.98,-948.003,24885.2,6,16.28,2.71333,14.1219,2653.66,1.7691,1.96266,12626.2,8.41745,316.811,8735.58,41.4009,6407.59,62.1816,3168.6
13.2-6.10,het,C1,5,1,1899-12-31T07:00:00Z,9,255.829,0.17078,0.118557,4.26951,74.0983,38.6,16,2268.29,-1627.74,37665.5,5,3.8,0.76,0.7304,3984.93,2.6584,1.14558,16159.9,10.7876,387.31,7611.01,25.9761,2510.88,33.7227,3102.06
13.2-6.10,het,C1,5,1,1899-12-31T07:00:00Z,10,39.8268,0.0265512,0.0344255,0.66378,21.5159,2.96,1,1703.95,-1081.17,9150.98,0,0,0,0,4968.19,3.31213,0.00715503,2345.16,1.56344,95.9964,953.717,25.0978,934.196,91.4134,2944.73
13.2-6.10,het,C1,5,1,1899-12-31T07:00:00Z,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4997.29,3.33375,7.26752e-5,0,0,0,0,0,0,0,0
13.2-6.10,het,C1,5,1,1899-12-31T07:00:00Z,12,0.811705,5.41136e-4,1.09608e-4,0.0135284,0.0685048,0,0,129.368,-129.368,85.8599,0,0,0,0,4993.21,3.32881,2.59339e-4,33.8815,0.0225877,0.273074,0,0,0,125.259,3148.21
13.2-6.10,het,C1,5,1,1899-12-31T07:00:00Z,13,0.772963,5.15997e-4,1.36177e-4,0.0128999,0.0851104,0,0,187.29,-187.29,106.667,0,0,0,0,4962.61,3.31061,9.30006e-4,51.3369,0.0342703,0.666581,0,0,0,136.793,2206.73
13.2-6.10,het,C1,5,1,1899-12-31T07:00:00Z,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5011.4,3.34093,0,0,0,0,0,0,0,0,0
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,0,1.6742,0.00112137,3.32306e-4,0.0280341,0.207691,0,0,261.88,-261.88,260.947,0,0,0,0,3909.35,2.6132,0.00592743,90.5013,0.0606171,1.28904,0,0,0,112.798,2210.8
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3405.52,2.27035,6.91677e-14,0,0,0,0,0,0,0,0
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,2,0.628027,4.18685e-4,8.76745e-5,0.0104671,0.0547966,0,0,138.018,-138.018,68.6328,0,0,0,0,3378.72,2.25248,0.00434048,20.2594,0.0135063,0.0931109,0,0,0,154.273,1745.18
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361.01,2.24217,5.0121e-4,0,0,0,0,0,0,0,0
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3325.5,2.217,0,0,0,0,0,0,0,0,0
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,5,41.6015,0.0277343,0.0217534,0.693358,13.5959,5.44,7,1427.02,-835.818,7631.12,2,46.64,23.32,982.131,236.822,0.157881,0.156557,3016.67,2.01111,115.189,1315.31,39.8578,2423.96,89.4093,3011.69
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,6,44.0323,0.0294334,0.0107243,0.735834,6.70268,5.08,10,744.546,-450.127,5908.62,5,44.32,8.864,85.6885,284.93,0.190207,0.153614,3141.48,2.09992,76.9053,2953.87,92.3084,19384.5,64.5097,2734.01
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,7,70.803,0.047202,0.0185646,1.18005,11.6028,15.36,19,724.077,-516.027,9652.2,2,7.92,3.96,9.3312,2744.75,1.82983,1.33127,4882.76,3.25518,98.6772,4113.8,54.1289,11521.9,79.924,2935.34
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,8,55.6857,0.0371238,0.0160925,0.928095,10.0578,12,20,910.029,-587.669,7296.94,4,12.4,3.1,5.3232,1961.28,1.30752,1.04091,4209.86,2.80658,106.438,1834.78,30.5796,992.334,104.838,3173.62
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,9,46.1472,0.0307648,0.0119438,0.769119,7.46486,8.28,12,755.027,-418.077,6690.9,4,37.36,9.34,43.5397,537.613,0.358409,0.32462,3306.63,2.20442,78.501,2174.55,57.2251,2438.07,65.4087,2847.32
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,10,28.5295,0.0190197,0.0110472,0.475492,6.90448,6.8,6,822.795,-695.471,4692.78,1,2.04,2.04,0,3904.72,2.60315,0.289013,1872.1,1.24806,50.7378,959.469,50.4984,13891.8,138.563,2875.97
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,11,0.668125,4.46011e-4,9.93526e-5,0.0111503,0.0620954,0,0,145.226,-145.226,77.8267,0,0,0,0,4105.87,2.73908,0.00339407,21.7871,0.0145441,0.123699,0,0,0,46.3089,2172.31
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,12,0.907043,6.04695e-4,1.37446e-4,0.0151174,0.0859035,0,0,157.044,-157.044,107.665,0,0,0,0,4550.31,3.03354,0.0127285,57.1659,0.0381106,0.711719,0,0,0,48.7366,1680.42
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680.54,3.12036,1.11639e-13,0,0,0,0,0,0,0,0
13.2-6.10,het,C1,5,4,1899-12-31T08:12:00Z,14,7.58241,0.00506169,0.00207743,0.126542,1.29839,1.12,1,463.199,-331.927,728.869,1,9.28,9.28,0,3946.81,2.63296,1.31181,530.193,0.353934,12.5934,530.433,58.937,16652.5,82.8566,1604.5
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575.76,3.05866,7.00828e-13,0,0,0,0,0,0,0,0
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,1,2.12568,0.00141996,6.5949e-4,0.035499,0.412181,0.52,1,494.075,-494.075,517.148,0,0,0,0,4523.11,3.01943,0.018463,202.598,0.135336,5.21177,0,0,0,124.317,2600.03
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884.97,2.58998,0,0,0,0,0,0,0,0,0
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,3,2.02004,0.0013467,3.603e-4,0.0336674,0.225187,0,0,260.784,-260.784,282.902,0,0,0,0,3073.72,2.04915,0.12301,91.5971,0.0610648,0.976322,0,0,0,143.036,90.5927
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2594.99,1.73,1.85054e-13,0,0,0,0,0,0,0,0
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,5,9.17908,0.00612756,0.00658215,0.153189,4.11384,1.68,3,1261.56,-600.682,2755.68,0,0,0,0,1936.6,1.29193,0.0362464,589.302,0.393393,24.6612,79.3207,15.8641,161.89,83.5254,2968.08
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,6,6.31889,0.00421259,0.00216449,0.105315,1.35281,1.48,3,500.543,-447.204,865.342,0,0,0,0,2340.37,1.56025,0.130542,584.771,0.389848,20.6866,220.76,36.7934,1238.13,70.9353,3015.44
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,7,14.0031,0.00933537,0.00471601,0.233384,2.94751,2.12,4,717.783,-540.027,2071.53,0,0,0,0,2716.52,1.81101,0.133684,1068.35,0.712231,34.821,456.062,41.4602,1191.36,62.1708,2233.35
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,8,23.8796,0.015941,0.0065485,0.398524,4.09281,1.68,3,916.295,-549.907,4009.97,1,8.08,8.08,0,2645.33,1.76473,1.27285,1606.27,1.07228,37.0773,1000.85,62.5528,16112.9,154.039,2050.59
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,10,13.9318,0.00928784,0.00430059,0.232196,2.68787,3.12,5,527.908,-388.414,2456.97,0,0,0,0,2568.12,1.71208,0.238693,855.475,0.570317,18.6018,759.73,94.9663,19860.9,60.2971,1837.16
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,11,2.20498,0.00147195,4.4064e-4,0.0367987,0.2754,0.28,1,281.274,-281.274,296.506,0,0,0,0,2120.09,1.41434,0.135315,104.459,0.0697324,1.30303,15.4487,15.4487,0,155.315,1183.46
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,12,0.63885,4.26468e-4,9.09082e-5,0.0106617,0.0568176,0,0,141.865,-141.865,71.2118,1,1.2,1.2,0,75.8319,0.0505883,0.00217281,26.0106,0.0173636,0.162418,0,0,0,168.698,2195.46
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,13,1.4631,9.75403e-4,2.40941e-4,0.0243851,0.150588,0,0,180.451,-180.451,188.979,3,3.8,1.26667,1.03893,128.39,0.0855933,5.90934e-4,46.9733,0.0313155,0.266052,0,0,0,80.5215,3125.99
13.2-6.10,het,C1,5,7,1899-12-31T09:03:00Z,14,2.0693,0.00137954,3.23528e-4,0.0344884,0.202205,0,0,190.246,-190.246,223.499,3,24.84,8.28,86.3728,78.7679,0.0525119,0.00196788,65.1843,0.0434562,0.384996,200.259,200.259,0,149.105,2346.72
13.2-6.10,het,C1,5,10,1899-12-31T10:41:00Z,0,0.569877,3.82211e-4,1.08834e-4,0.00955529,0.0680211,0,0,178.087,-178.087,85.255,0,0,0,0,2312.52,1.54787,1.05165e-4,72.5275,0.0486435,1.76281,0,0,0,90,3282.81
13.2-6.10,het,C1,5,10,1899-12-31T10:41:00Z,1,2.88116,0.00192078,6.82286e-4,0.0480194,0.426429,0,0,366.12,-366.12,535.92,0,0,0,0,2313.14,1.54209,0.00183927,273.356,0.182237,6.97741,0,0,0,3.79773,2167.97
13.2-6.10,het,C1,5,10,1899-12-31T10:41:00Z,2,13.3002,0.0088668,0.00277512,0.22167,1.73445,1.64,3,403.297,-352.4,1635.83,1,1.88,1.88,0,2637.58,1.75839,0.31986,1082.34,0.721558,22.574,1110.19,92.5156,12526.9,126.701,2216.46
13.2-6.10,het,C1,5,10,1899-12-31T10:41:00Z,6,41.5838,0.0277595,0.0115721,0.693988,7.23256,6.2,10,882.422,-646.961,6928,1,12.16,12.16,0,2117.38,1.41253,0.911139,3003.86,2.00525,71.3449,2229.93,82.59,25558.7,127.486,3025.34
13.2-6.10,het,C1,5,10,1899-12-31T10:41:00Z,7,60.3288,0.0402192,0.017639,1.00548,11.0244,10.92,19,730.28,-434.112,8402.27,4,14.08,3.52,7.58827,2069.52,1.37968,1.13363,4473.53,2.98235,106.893,5828.73,95.5529,37949.6,64.9124,2590.63
13.2-6.10,het,C1,5,10,1899-12-31T10:41:00Z,8,87.6541,0.0584361,0.0278847,1.4609,17.4279,17.16,23,1542.25,-752.161,11146.3,3,2.92,0.973333,0.194133,3287.17,2.19145,0.966993,6481.72,4.32115,145.553,7461.8,70.3943,16971.9,109.219,3082.87
13.2-6.10,het,C1,5,10,1899-12-31T10:41:00Z,9,86.6451,0.0578405,0.0244354,1.44601,15.2721,17.28,24,1081.6,-451.307,10747.9,4,20.4,5.1,2.86347,2088.81,1.39347,1.58026,6270.66,4.18602,132.577,4818.16,45.4543,5303.02,103.839,2990.48
13.2-6.10,het,C1,5,10,1899-12-31T10:41:00Z,10,20.517,0.013678,0.00592587,0.341951,3.70367,2.72,1,422.127,-422.107,1816.22,0,0,0,0,4386.06,2.92404,0.0319683,1634.09,1.08939,37.9681,2428.82,89.9563,43077,136.137,1646.79
13.2-6.10,het,C1,5,10,1899-12-31T10:41:00Z,11,1.13008,7.56409e-4,2.23344e-4,0.0189102,0.13959,0,0,173.583,-235.825,121.993,0,0,0,0,4587.47,3.06649,0.0021023,106.758,0.0714578,2.67977,125.45,125.45,0,90.0163,1330.86
13.2-6.10,het,C1,5,10,1899-12-31T10:41:00Z,12,1.3791,9.19402e-4,2.13917e-4,0.022985,0.133698,0,0,181.96,-181.96,167.784,0,0,0,0,4073.72,2.71581,0.013021,55.0397,0.0366931,0.409765,0,0,0,39.1964,2441.92
13.2-6.10,het,C1,5,10,1899-12-31T10:41:00Z,13,4.79818,0.00319878,0.00430587,0.0799696,2.69117,0.6,1,828.622,-693.784,1148.83,0,0,0,0,2229.76,1.48651,0.896162,219.618,0.146412,9.60815,29.8313,14.9157,0.00329903,37.3126,1284.6
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,0,0.353566,2.3922e-4,8.458e-5,0.00598049,0.0528625,0,0,220.979,-220.979,66.2575,0,0,0,0,3992.78,2.69418,0.0126855,22.5806,0.0152778,0.344983,0,0,0,40.2094,0
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4245.57,2.83038,0,0,0,0,0,0,0,0,0
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,2,2.71955,0.00181303,5.96432e-4,0.0453259,0.37277,0.44,1,301.165,-301.165,468.532,0,0,0,0,4229.71,2.81981,0.0318255,148.616,0.0990773,2.15885,0,0,0,148.222,2394.36
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,3,18.1033,0.0120689,0.00445574,0.301722,2.78484,4.48,7,443.877,-317.127,2295.7,1,15.16,15.16,0,2011.76,1.34117,1.4069,1206.93,0.804619,23.5656,1096.92,68.5576,37545.1,56.4129,2007.69
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,4,24.3871,0.0162581,0.00475139,0.406451,2.96962,3.68,6,348.453,-315.706,2906.2,2,12.88,6.44,77.8752,2514.19,1.67613,1.16678,1256.33,0.837557,18.7997,1435.94,89.7465,30058.3,79.0617,2385.81
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,5,53.5191,0.0356794,0.0358381,0.891986,22.3988,8.04,11,2425.5,-2011.68,13911.9,4,2.68,0.67,1.52147,2268.7,1.51247,0.942069,3530.07,2.35338,94.5945,3440.39,78.1907,21434.7,79.5378,2813.02
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,6,51.8109,0.0345867,0.0116032,0.864668,7.25198,9.68,15,529.061,-529.061,6945.98,1,0.84,0.84,0,2737.94,1.82651,0.83074,3723.63,2.48574,71.2428,4219.25,87.901,28481.8,168.836,3091.05
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,7,73.1829,0.0487886,0.0172226,1.21972,10.7642,18.44,24,580.528,-514.551,9081.89,1,6.96,6.96,0,2867.18,1.91145,1.047,5667.59,3.77839,128.091,8023.05,101.558,35945,40.4654,2900.33
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,8,60.5556,0.0403704,0.0143306,1.00926,8.95662,12.68,22,613.733,-547.688,7873.32,4,14.4,3.6,6.7488,1677.79,1.11853,0.977548,4498.63,2.99909,98.3859,5319.49,91.7154,18427,137.886,2967.14
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,9,47.2931,0.0315708,0.00978864,0.789271,6.1179,9,19,397.39,-397.39,6291.88,4,7.24,1.81,2.86547,1736.51,1.15845,0.812455,3366.46,2.2473,67.2905,6193.11,154.828,54075.4,30.8463,2969.16
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,10,23.0738,0.0153825,0.00676369,0.384563,4.2273,6.48,12,573.923,-586.544,2984.69,1,8.4,8.4,0,3030.14,2.02009,1.00679,1367.64,0.911762,28.1006,2493.8,103.908,34394.1,125.148,3014.72
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,11,3.7479,0.00250193,7.09312e-4,0.0625483,0.44332,0.4,1,258.783,-258.783,451.619,0,0,0,0,3270.52,2.1818,0.0545903,200.565,0.133888,4.30256,90.3477,45.1739,4000.13,19.2624,1451.65
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,12,1.99624,0.00133082,3.51105e-4,0.0332706,0.21944,0,0,255.191,-255.191,275.685,0,0,0,0,3683.72,2.45582,0.010856,71.1901,0.0474601,0.600377,0,0,0,92.5029,2544.87
14.2-6.10,hom,C2,5,1,1899-12-31T07:00:00Z,14,7.08027,0.00472018,0.00142319,0.118004,0.889496,0.56,1,316.615,-316.615,973.502,0,0,0,0,3075.93,2.05062,0.0935168,348.489,0.232326,4.86366,714.648,238.216,34523.3,163.92,1875.59
14.2-6.10,hom,C2,5,4,1899-12-31T08:12:00Z,0,4.29472,0.00287657,0.00101522,0.0719142,0.634511,0.48,1,418.273,-266.843,667.611,0,0,0,0,4238.91,2.8335,0.00874614,361.958,0.242437,7.03434,443.269,443.269,0,100.82,2767.04
14.2-6.10,hom,C2,5,4,1899-12-31T08:12:00Z,1,0.759058,5.06039e-4,1.29343e-4,0.012651,0.0808391,0,0,180.972,-180.972,101.249,0,0,0,0,4065.35,2.71023,0.00208938,39.3619,0.0262413,0.408153,0,0,0,143.283,2132.72
14.2-6.10,hom,C2,5,4,1899-12-31T08:12:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070.02,2.71335,3.53119e-13,0,0,0,0,0,0,0,0
14.2-6.10,hom,C2,5,4,1899-12-31T08:12:00Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4045.26,2.69864,2.73695e-4,0,0,0,0,0,0,0,0
14.2-6.10,hom,C2,5,4,1899-12-31T08:12:00Z,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4020.07,2.68004,5.93386e-13,0,0,0,0,0,0,0,0
14.2-6.10,hom,C2,5,4,1899-12-31T08:12:00Z,5,26.8533,0.0179022,0.00814115,0.447554,5.08822,4.12,8,728.614,-550.36,3886.69,0,0,0,0,1408.41,0.93894,0.498062,2330.43,1.55362,76.6903,2792.21,111.688,30848.7,31.9625,3097.29
14.2-6.10,hom,C2,5,4,1899-12-31T08:12:00Z,6,45.2029,0.0302158,0.0102172,0.755396,6.38576,11.28,14,489.04,-325.043,5633.83,4,20.56,5.14,28.5467,828.483,0.553059,0.399725,3658.95,2.44582,85.4897,2158.17,46.9168,2494.46,143.402,2849.81
14.2-6.10,hom,C2,5,4,1899-12-31T08:12:00Z,7,69.0784,0.0460522,0.0174043,1.15131,10.8777,20.08,21,764.538,-571.533,8539.1,7,25.16,3.59429,15.8338,1250.27,0.833513,1.18492,5359.38,3.57292,118.598,8370.33,103.337,35944.2,78.4218,3150.95
14.2-6.10,hom,C2,5,4,1899-12-31T08:12:00Z,8,65.8535,0.0439023,0.0259654,1.09756,16.2284,10.32,9,1248.86,-785.428,6815.78,2,1,0.5,0.0072,4063.95,2.7093,0.385881,4961.64,3.30776,141.327,5096.61,57.9161,18366.9,46.6698,3051.85
14.2-6.10,hom,C2,5,4,1899-12-31T08:12:00Z,9,10.3792,0.00691944,0.00383076,0.172986,2.39423,1.96,2,644.289,-510.882,1220.99,0,0,0,0,4571.32,3.04755,0.021424,695.827,0.463884,21.9541,177.71,19.7456,422.367,111.193,1883.19
14.2-6.10,hom,C2,5,4,1899-12-31T08:12:00Z,10,12.9484,0.00863225,0.0054137,0.215806,3.38356,2,4,1280.37,-700.509,2567.31,0,0,0,0,4302.54,2.86836,0.0270451,876.251,0.584167,20.2313,2613.81,261.381,45172.5,122.316,2545.46
14.2-6.10,hom,C2,5,7,1899-12-31T09:03:00Z,0,0.634502,4.24985e-4,8.9889e-5,0.0106246,0.0561806,0,0,135.855,-135.855,70.4614,0,0,0,0,3110.68,2.07933,3.86913e-4,58.8252,0.0394007,0.826878,0,0,0,164.802,2684.97
14.2-6.10,hom,C2,5,7,1899-12-31T09:03:00Z,1,2.10442,0.00140576,3.84618e-4,0.0351439,0.240386,0,0,198.899,-231.629,252.393,0,0,0,0,2893.57,1.93162,0.00301801,233.873,0.156228,4.834,409.146,409.146,0,95.6683,2468.6
14.2-6.10,hom,C2,5,7,1899-12-31T09:03:00Z,2,1.40342,9.3561e-4,2.19939e-4,0.0233903,0.137462,0,0,172.578,-172.578,172.512,0,0,0,0,3677.65,2.45177,0.281232,101.964,0.0679758,1.36366,0,0,0,36.3251,809.32
14.2-6.10,hom,C2,5,7,1899-12-31T09:03:00Z,5,47.3086,0.0315812,0.0163174,0.78953,10.1984,6.72,12,697.041,-534.301,6896.72,5,38.2,7.64,39.2416,437.535,0.291885,0.310928,4173.1,2.78578,140.207,2854.91,71.3727,9944.24,176.959,3232.02
14.2-6.10,hom,C2,5,7,1899-12-31T09:03:00Z,6,53.5306,0.0356871,0.0158964,0.892177,9.93528,8.84,15,1137.44,-462.2,7507.65,2,10.92,5.46,13.3128,2587.66,1.7251,1.44281,3953.71,2.6358,96.2116,2152.33,41.391,6799.24,105.86,3142.2
14.2-6.10,hom,C2,5,7,1899-12-31T09:03:00Z,7,59.8049,0.0398699,0.0145475,0.996749,9.09216,9.24,11,599.585,-524.024,7033.38,2,13.88,6.94,44.9352,1971.95,1.31464,1.36683,4617.68,3.07846,108.451,6475.25,104.439,29059.4,99.4288,2881.61
14.2-6.10,hom,C2,5,7,1899-12-31T09:03:00Z,8,80.3991,0.0537427,0.0428941,1.34357,26.8088,10.44,5,2488.24,-2361.77,14522.3,4,1.4,0.35,0.0996,3305.56,2.20665,1.20404,5682.37,3.79838,155.476,3523.52,32.6252,4341.84,59.987,2733.15
14.2-6.10,hom,C2,5,7,1899-12-31T09:03:00Z,9,32.6158,0.0217438,0.00809433,0.543596,5.05896,3.32,7,544.102,-365.764,4674.15,1,15.96,15.96,0,1210.47,0.80698,0.561187,2495.45,1.66364,60.999,1720.5,68.8199,18353.9,131.733,3040.25
14.2-6.10,hom,C2,5,7,1899-12-31T09:03:00Z,10,21.3861,0.0142574,0.00590501,0.356436,3.69063,5.4,9,388.794,-388.794,2730.33,1,0.88,0.88,0,3243.38,2.16226,0.234264,1685.62,1.12375,42.5497,4231.94,192.361,73470,77.7921,1964.95
14.2-6.10,hom,C2,5,7,1899-12-31T09:03:00Z,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3447.3,2.29973,4.67995e-5,0,0,0,0,0,0,0,0
14.2-6.10,hom,C2,5,7,1899-12-31T09:03:00Z,12,0.205688,1.37308e-4,2.82427e-5,0.00343271,0.0176517,0,0,128.555,-128.555,22.0941,0,0,0,0,3412.93,2.27681,4.35188e-4,6.07903,0.0040581,0.0246693,0,0,0,104.141,0
14.2-6.10,hom,C2,5,7,1899-12-31T09:03:00Z,13,0.457117,3.04744e-4,7.02298e-5,0.00761861,0.0438936,0,0,156.37,-156.37,54.9396,0,0,0,0,3383.17,2.25544,9.58775e-5,25.1077,0.0167385,0.211174,0,0,0,12.3731,2958.33
14.2-6.10,hom,C2,5,7,1899-12-31T09:03:00Z,14,6.86657,0.00457771,0.00509682,0.114443,3.18551,0.6,1,1425.13,-709.506,2260.67,0,0,0,0,2782.8,1.8552,0.833697,318.983,0.212656,11.1906,27.5153,9.17176,66.8074,0.666503,1161.78
14.2-6.10,hom,C2,5,10,1899-12-31T10:41:00Z,0,0.899023,6.02967e-4,1.35705e-4,0.0150742,0.0848159,0,0,149.607,-149.607,106.447,0,0,0,0,4419.71,2.9583,3.38356e-4,102.553,0.068781,1.84915,0,0,0,99.3197,3261.93
14.2-6.10,hom,C2,5,10,1899-12-31T10:41:00Z,1,0.693898,4.62598e-4,1.06859e-4,0.011565,0.066787,0,0,145.689,-145.689,83.651,0,0,0,0,4437.37,2.95825,2.97759e-4,91.5846,0.0610564,1.99571,0,0,0,47.2309,2188.54
14.2-6.10,hom,C2,5,10,1899-12-31T10:41:00Z,4,0.865624,5.77083e-4,1.25171e-4,0.0144271,0.0782321,0,0,145.231,-145.231,98.0505,0,0,0,0,269.356,0.179571,0.00196845,23.4265,0.0156177,0.109093,0,0,0,64.0668,2986.24
14.2-6.10,hom,C2,5,10,1899-12-31T10:41:00Z,5,29.1212,0.0194141,0.0141805,0.485353,8.86278,4.72,7,1448.13,-664.955,5944.03,1,0.72,0.72,0,1744.13,1.16275,0.591127,2333.11,1.55541,85.3562,3290.6,143.069,51767.9,29.5345,2846.48
14.2-6.10,hom,C2,5,10,1899-12-31T10:41:00Z,6,36.4344,0.024322,0.008713,0.608051,5.44563,3.36,6,446.413,-430.225,5594.08,2,28.64,14.32,374.285,759.347,0.506569,0.434201,2618.48,1.74798,56.5543,2182.65,90.944,40624,128.868,2929.77
14.2-6.10,hom,C2,5,10,1899-12-31T10:41:00Z,7,155.759,0.103839,0.0635255,2.59598,39.7034,25.28,20,1920.65,-1532.61,22886,6,6.76,1.12667,2.06491,3339.09,2.22606,1.10871,11033.5,7.35564,292.559,5016.97,29.5116,2510.41,8.37577,3056.4
14.2-6.10,hom,C2,5,10,1899-12-31T10:41:00Z,8,78.3439,0.0522293,0.028014,1.30573,17.5087,16.72,10,953.209,-814.004,9573.19,2,4.96,2.48,6.48,3585.91,2.39061,1.05695,5631.35,3.75423,147.617,6366.23,69.1981,19591.6,130.246,2995.69
14.2-6.10,hom,C2,5,10,1899-12-31T10:41:00Z,9,82.7524,0.0552419,0.0224426,1.3810500000000001,14.0266,15.28,18,826.063,-372.058,8651.13,3,1.76,0.586667,0.278933,3430.62,2.28861,0.677008,6510.96,4.34644,162.06,10483.7,99.8445,36239.5,175.71,2900.62
14.2-6.10,hom,C2,5,10,1899-12-31T10:41:00Z,10,27.4133,0.0182756,0.00717995,0.456889,4.48747,5.2,10,440.001,-615.643,3961.67,0,0,0,0,3571.63,2.38109,0.134198,2091.81,1.39454,52.0398,3592.79,163.308,51094.8,103.049,2604.7
14.2-6.10,hom,C2,5,10,1899-12-31T10:41:00Z,12,0.203618,1.35745e-4,2.76403e-5,0.00339364,0.0172752,0,0,127.261,-127.261,21.6084,0,0,0,0,1950.62,1.30041,0.00170882,11.236,0.00749064,0.0841645,0,0,0,5.39301,0
14.2-6.10,hom,C2,5,10,1899-12-31T10:41:00Z,13,0.760438,5.06959e-4,1.33124e-4,0.012674,0.0832026,0,0,199.356,-199.356,104.204,0,0,0,0,1910.07,1.27338,2.7764e-5,21.6666,0.0144444,0.123736,0,0,0,145.088,2185.15
14.2-6.10,hom,C2,5,10,1899-12-31T10:41:00Z,14,2.54063,0.00169376,5.18766e-4,0.0423439,0.324229,0.48,1,266.185,-188.573,251.552,0,0,0,0,1640.27,1.09351,0.0538203,102.546,0.0683641,1.37452,15.0956,7.54779,10.8653,8.13139,1511.89
15.2-6.10,wt,C3,5,1,1899-12-31T07:00:00Z,1,21.0716,0.0140477,0.00568045,0.351193,3.55028,2.56,4,404.396,-415.12,2715.37,1,2.76,2.76,0,2332.61,1.55507,0.372194,1576.79,1.0512,38.7928,902.095,47.4787,5250.3,15.1319,2136.38
15.2-6.10,wt,C3,5,1,1899-12-31T07:00:00Z,2,132.757,0.0885043,0.105843,2.21261,66.152,18.28,10,2679.35,-1900.97,37539.1,1,0.08,0.08,0,3566.43,2.37762,0.890562,8131.88,5.42126,275.387,5516.45,53.5577,25660,41.209,3111.73
15.2-6.10,wt,C3,5,1,1899-12-31T07:00:00Z,3,2.28597,0.00152398,3.48121e-4,0.0380995,0.217575,0,0,166.007,-166.007,273.785,0,0,0,0,4108.56,2.73904,0.00322313,82.3741,0.0549161,0.515378,0,0,0,45.5986,3224.77
