fish_id,Family,Trial,Genotype,Dist_travelled_total,Dist_travelled_mean,Dist_travelled_var,Velocity_mean,Velocity_var,Time_moving_total,Freq_moving,Acceleration_max,Acceleration_min,Acceleration_var,Freq_in_middle,Time_in_middle_total,Time_in_middle_mean,Time_in_middle_var,Dist_to_middle_total,Dist_to_middle_mean,Dist_to_middle_var,Mobility_total,Mobility_mean,Mobility_var,Meander_total,Meander_mean,Meander_var,Heading_mean,Heading_var,Dist_travelled_total.dark,Dist_travelled_mean.dark,Dist_travelled_var.dark,Velocity_mean.dark,Velocity_var.dark,Time_moving_total.dark,Freq_moving.dark,Acceleration_max.dark,Acceleration_min.dark,Acceleration_var.dark,Freq_in_middle.dark,Time_in_middle_total.dark,Time_in_middle_mean.dark,Time_in_middle_var.dark,Dist_to_middle_total.dark,Dist_to_middle_mean.dark,Dist_to_middle_var.dark,Mobility_total.dark,Mobility_mean.dark,Mobility_var.dark,Meander_total.dark,Meander_mean.dark,Meander_var.dark,Heading_mean.dark,Heading_var.dark
23.4-7.10,7.10,1,het,5.78558,0.0038570533333333336,8.911533333333334e-4,0.0964263,0.5569696666666667,0.16,0.3333333333333333,206.34733333333332,-187.22799999999998,612.7933333333333,0,0,0,0,1968.547,1.3123646666666666,0.11671629666666666,209.48933333333332,0.13965953333333334,1.732369,2120.5376666666666,695.972,1726.7133333333334,77.37033333333333,2586.1266666666666,112.13216666666666,0.0748173,0.032240566666666665,1.87043,20.150333333333336,29.28,38.333333333333336,777.6289999999999,-534.5066666666667,13975.866666666667,6,20.186666666666667,3.4323799999999998,5.654706666666667,1634.5916666666667,1.0901753333333333,1.0509543333333333,7730,5.157816666666667,178.508,10464.913333333334,79.62353333333333,26594.850000000002,110.49726666666668,3150.003333333333
23.4-7.10,7.10,5,het,3.267654,0.002181146,0.0010025956333333333,0.05452856666666667,0.6266236,0.18666666666666668,0.3333333333333333,460.245,-372.05566666666664,631.6657666666666,0,0,0,0,5048.086666666667,3.3676733333333333,0.010321956,219.7046,0.14666883333333333,5.2879950000000004,1235.9316666666668,623.3646666666666,29712.269999999997,110.33616666666667,2221.9,124.41433333333333,0.08298463333333334,0.036265766666666664,2.0746166666666666,22.6661,34.306666666666665,49.666666666666664,1027.636,-728.3086666666667,15653.533333333333,4,15.333333333333334,3.9131099999999996,2.8066033333333333,2592.85,1.7290133333333333,1.8001833333333332,8096.58,5.400486666666667,175.183,11626.09,79.93116666666667,26171.183333333334,113.43226666666666,3183.76
23.4-7.10,7.10,9,het,7.12966,0.0047561800000000005,0.002949037666666667,0.11890453333333334,1.8431493333333333,1.1333333333333333,1.6666666666666667,635.4206666666666,-437.79566666666665,1438.5096666666666,0,0,0,0,4347.076666666667,2.8987266666666667,0.010802716666666667,428.35900000000004,0.285784,14.281143333333333,414.6802,86.1153,1829.3993333333335,78.69196666666667,2378.5466666666666,140.82933333333332,0.0939352,0.03592663333333333,2.34838,22.454133333333335,37.93333333333333,39.666666666666664,796.8076666666667,-663.0963333333333,16576.6,1.6666666666666667,6.373333333333334,3.3266666666666667,0.35333333333333333,3689.2833333333333,2.460123333333333,1.3265986666666667,9294.696666666667,6.199596666666667,175.77633333333333,27857.2,162.439,48728.63333333333,105.7113,3035.2733333333335
23.4-7.10,7.10,15,het,24.0625,0.01604165,0.00394873,0.40104100000000004,2.46796,4.62,7.5,252.1705,-298.886,2403.81,0,0,0,0,4301.8150000000005,2.867875,0.023719285,1944.7450000000001,1.2964965,30.70485,17018.65,729.7425000000001,15101.289999999999,47.268785,3268.515,140.04933333333332,0.09340576666666667,0.03615723333333333,2.3351433333333333,22.598266666666667,36.480000000000004,39.666666666666664,807.8893333333333,-810.581,16489.63333333333,3,9.173333333333334,3.0811100000000002,3.61231,3335.5633333333335,2.22411,1.7688833333333334,9130.62,6.089716666666667,178.00733333333332,27302.666666666668,155.601,48323.566666666666,63.003433333333334,3088.0666666666666
24.4-7.10,7.10,1,het,35.586240000000004,0.02372416,0.011172584033333334,0.5931053366666666,6.98285,7.573333333333333,11.333333333333334,618.3763333333333,-445.8206666666667,4431.694066666666,1.3333333333333333,7.546666666666667,3.7733333333333334,26.14666666666667,3219.4166666666665,2.14628,0.9451094078666666,2414.0219,1.6093490666666666,65.7101532,2340.01,43.439933333333336,13530.933333333332,106.56833333333333,3079.6033333333335,174.28233333333333,0.116296,0.05482653333333334,2.90741,34.26656666666667,40.906666666666666,41.333333333333336,886.5663333333333,-660.0083333333333,21548.5,7,10.933333333333334,1.5136666666666667,1.0124166666666667,2626.8733333333334,1.7521433333333334,1.4675633333333333,11497.766666666666,7.672303333333334,288.28866666666664,11912.163333333334,62.04436666666667,16911.28,85.74213333333333,3167.9333333333334
24.4-7.10,7.10,5,het,20.499079000000002,0.013701342333333335,0.007075633333333334,0.3425332333333333,4.422283533333333,4,6,318.553,-269.14366666666666,2185.609466666667,0.3333333333333333,0.6533333333333333,0.6533333333333333,0,3052.6,2.0365466666666667,0.119534713,1358.7408,0.9082005333333334,39.205815666666666,1093.8346666666666,296.1032666666666,4341.033333333334,79.31153333333333,3169.2633333333333,158.64766666666668,0.105812,0.04754983333333333,2.645296666666667,29.718633333333333,38.22666666666667,40,708.838,-650.4436666666667,19536.13333333333,6.333333333333333,19.53333333333333,3.005,8.451143333333333,2165.3333333333335,1.4438866666666665,1.7580333333333333,9901.356666666667,6.603846666666667,236.69666666666666,14824.333333333334,88.25516666666667,32246.8,97.53529999999999,3120.3633333333337
24.4-7.10,7.10,9,het,24.60953333333333,0.016410523333333333,0.0079104,0.41026233333333334,4.943993333333333,4.093333333333334,6.666666666666667,670.5723333333333,-444.38666666666666,3018.3433333333332,1,6.413333333333334,5.173333333333334,0.1536,3230.55,2.1542666666666666,0.8130836333333333,1515.562,1.010626,40.2754,3332.4033333333336,172.50979999999998,84496.3,120.00866666666666,2858.28,186.52766666666668,0.12440466666666666,0.0632013,3.11011,39.500800000000005,40.973333333333336,37.333333333333336,1016.1996666666666,-821.4503333333333,24713.7,6,10.026666666666667,1.551509,0.632219,2901.773333333333,1.9348833333333335,1.4165666666666668,11673.933333333332,7.785983333333333,286.4053333333333,18004.926666666666,84.66133333333333,28956.616666666665,113.6026,3150.14
24.4-7.10,7.10,15,het,123.18533333333333,0.0821234,0.0452419,2.0530833333333334,28.2762,27.88,34.333333333333336,937.2876666666666,-862.0896666666666,15164.933333333334,1.3333333333333333,3.466666666666667,2.006666666666667,2.0184,3668.4566666666665,2.4456366666666667,0.8584993333333333,8007.0599999999995,5.338046666666666,195.44066666666666,18696.066666666666,138.87633333333332,52921.53333333333,143.791,3151.9066666666668,138.1,0.09210916666666666,0.041764133333333335,2.3027333333333333,26.102566666666668,36.17333333333333,36.666666666666664,940.3133333333333,-709.7136666666667,18527.866666666665,5,15.146666666666667,3.0961266666666667,4.481835,2748.24,1.8325033333333334,1.6642766666666666,9187.836666666666,6.12805,213.60666666666665,20561.8,138.1703,41891.566666666666,72.98459333333334,3085.52
25.4-7.10,7.10,1,hom,105.18403333333333,0.07012273333333333,0.024309266666666666,1.7530700000000001,15.193333333333333,29.88,45.333333333333336,753.6886666666667,-510.58133333333336,11959.9,3.6666666666666665,8.333333333333334,2.263333333333333,1.8296456666666667,2667.2666666666664,1.7781766666666667,1.3040666666666667,7244.676666666667,4.829783333333333,151.04566666666668,16913.366666666665,139.07233333333332,53850.63333333333,82.67072333333333,3097.7433333333333,101.3632,0.06763886666666666,0.023499533333333333,1.6909733333333332,14.687233333333333,28,33.666666666666664,553.5793333333334,-536.0526666666667,12793.3,4.333333333333333,14.986666666666668,4.29778,7.354743333333333,2112.786666666667,1.4092333333333333,1.1816136666666668,8116.683333333333,5.41601,191.756,14633.233333333334,134.919,36342.86666666667,97.3168,2988.8866666666668
25.4-7.10,7.10,5,hom,65.33283333333333,0.0435873,0.013832,1.089684,8.645016666666667,15.88,28.333333333333332,548.6523333333333,-459.9836666666667,7527.32,3.3333333333333335,14.96,4.133333333333334,11.19741,1694.6633333333334,1.1308643333333332,0.8083923333333334,4357.903333333334,2.9075433333333334,90.58306666666667,13364.383333333333,191.41,71461.53333333334,101.34923333333333,3010.2866666666664,74.35266666666666,0.04958956666666667,0.014981166666666667,1.2397386666666668,9.363223333333334,17.266666666666666,24,509.071,-449.757,8158.366666666667,5.666666666666667,23.093333333333334,4.984886666666667,21.696933333333334,1175.7776666666666,0.7839846666666667,1.0500683333333334,5651.71,3.7695266666666667,126.21933333333334,16085.566666666668,211.15933333333334,65963.26666666666,71.24879666666666,3011.4733333333334
25.4-7.10,7.10,9,hom,65.0551,0.043388500000000003,0.014813266666666667,1.0847103333333334,9.258293333333334,17.21333333333333,31,490.8593333333333,-421.2776666666667,7130.72,4,19.4,5.026666666666666,12.372166666666667,1756.954,1.171685,0.869525,4267.586666666666,2.84635,91.8202,8934.486666666668,126.59433333333334,46788.833333333336,83.98838333333333,2976.9633333333336,61.921166666666664,0.0412963,0.014200019999999999,1.032407,8.875003333333334,13.280000000000001,19.666666666666668,658.5933333333334,-509.96433333333334,7847.136666666666,4.666666666666667,28.599999999999998,6.503333333333333,86.94083333333333,838.703,0.559191,0.6738693333333333,4173.32,2.78324,90.95266666666666,15932.699999999999,278.712,99049.56666666667,86.22863333333333,3127.1666666666665
25.4-7.10,7.10,15,hom,104.52936666666666,0.06968626666666666,0.026145133333333334,1.74216,16.340700000000002,27.693333333333335,39.666666666666664,764.5889999999999,-775.8833333333333,11993.056666666667,4,9.493333333333334,2.3346666666666667,0.9191466666666667,2326.0066666666667,1.55067,1.2045213333333333,6580.533333333333,4.38702,129.00833333333333,15470.033333333333,131.14436666666666,51314.066666666666,72.00346666666667,3133.1433333333334,59.68606666666666,0.03980926666666667,0.012906866666666668,0.9952313333333334,8.0668,11.266666666666667,20,519.4043333333334,-528.4936666666667,7811.293333333334,4,15.066666666666666,4.632223333333333,30.113433333333333,1219.239,0.8130713333333334,0.5981776666666667,4647.066666666667,3.0993766666666667,108.86026666666666,12808.6,225.62666666666667,75350.3,104.22336666666666,2900.9366666666665
26.4-7.10,7.10,1,wt,198.78633333333335,0.13252433333333333,0.08209866666666667,3.31311,51.31166666666667,43.839999999999996,43.333333333333336,1524.9733333333334,-1133.122,29525.833333333336,1.3333333333333333,1.92,0.7822233333333333,0.23591099999999998,4397.573333333334,2.9317166666666665,0.7496943333333332,13571.933333333334,9.047956666666666,343.7733333333333,18210.433333333334,82.57383333333334,27608.233333333334,23.447793333333333,3046.85,239.26466666666667,0.159663,0.07595196666666666,3.9915766666666666,47.469966666666664,52.46666666666667,28,1189.2566666666667,-897.4536666666667,33306.6,7.666666666666667,13.32,1.6695566666666666,1.3051633333333332,2859.0133333333333,1.9070533333333333,1.6879566666666665,15795.466666666667,10.540243333333333,369.9546666666667,17117.633333333335,65.86333333333333,21112.033333333333,114.4282,3163.2833333333333
26.4-7.10,7.10,5,wt,15.083813333333334,0.010073486666666668,0.002885886666666667,0.25183733333333336,1.8036783333333333,2.2666666666666666,2,271.1863333333333,-267.2796666666667,1535.6106666666667,0,0,0,0,2428.0733333333333,1.6201333333333334,0.10849108666666667,931.8193333333334,0.6226063333333334,17.106640333333335,7625.173333333333,617.154,42969.63333333333,96.59346666666667,2703.8866666666668,190.389,0.1269896,0.06300873333333333,3.1747433333333333,39.38046666666666,42.160000000000004,35.333333333333336,1089.3823333333332,-832.5313333333334,26629.933333333334,5,11.08,1.8632366666666667,3.658993333333333,3090.2033333333334,2.0606746666666664,1.2596756666666666,11646.633333333333,7.768443333333333,260.429,16009.933333333332,84.9257,32519.033333333333,69.3091,3135.2233333333334
26.4-7.10,7.10,9,wt,21.551133333333333,0.014371396666666666,0.00469828,0.35928533333333335,2.9364266666666667,2.8666666666666667,4.666666666666667,646.165,-345.3736666666667,2633.6666666666665,0,0,0,0,3868.5066666666667,2.579553333333333,0.4240856666666667,986.391,0.6577453333333333,13.196516666666666,8375.906666666666,556.2206666666667,77726.16666666667,63.6597,2919.4266666666667,195.26866666666666,0.1302449333333333,0.05396736666666666,3.25612,33.72956666666667,46.78666666666667,29,900.12,-660.4553333333333,24391.866666666665,7.333333333333333,13.213333333333333,1.6655566666666666,2.7312499999999997,2884.92,1.923825,1.7924,13263.423333333334,8.846616666666666,299.922,19760.233333333334,92.3286,35369.7,133.5092,3055.2233333333334
26.4-7.10,7.10,15,wt,22.151216666666667,0.014767476666666666,0.06945478933333334,0.36918696666666667,43.409034999999996,0.29333333333333333,0.3333333333333333,878.5266666666668,-1072.9366666666667,3870.749,0,0,0,0,4537.383333333333,3.024923333333333,0.18759553333333334,481.1069666666666,0.3207376666666667,21.658180333333334,584.448,305.0122333333333,18848.833333333332,88.16243333333334,1667.9033333333332,175.2439,0.1168836,0.05668226666666666,2.9220966666666666,35.4264,40.74666666666667,30.333333333333332,1067.7026666666666,-934.2273333333333,24767.433333333334,4,12.133333333333333,3.071903333333333,2.752033,3134.15,2.0898066666666666,1.3934063333333333,11063.683333333334,7.379206666666667,253.30033333333333,19521.933333333334,115.41823333333333,42356.3,104.92386666666667,3079.88
27.4-7.10,7.10,1,het,82.99886666666667,0.0553325,0.024500566666666668,1.383312,15.312863333333334,20.186666666666667,23,1106.2573333333332,-871.172,9903.44,2,4.093333333333334,1.3166666666666667,2.82609,3595.5133333333333,2.39701,1.0225953333333333,5469.156666666667,3.6461053333333333,122.8699,17691.763333333332,169.95333333333335,69086.43333333333,63.950199999999995,2813.08,156.28333333333333,0.10429353333333333,0.0453313,2.60734,28.3321,37.16,34.666666666666664,1001.5993333333333,-760.8166666666666,18930.86666666667,5,10.906666666666666,2.8951866666666666,13.081750000000001,2412.9733333333334,1.6095,1.5541563333333333,10483.386666666667,6.995796666666667,238.48933333333335,25127.066666666666,149.048,52460.63333333334,71.24213333333333,3084.5733333333333
27.4-7.10,7.10,5,het,106.74,0.0711601,0.028391,1.779,17.7444,26.24,36,802.561,-430.975,10917.8,5,5.72,1.144,3.22928,3376.98,2.25132,1.87907,6646.23,4.43082,142.35,16298,133.59,62709.2,66.9951,3032.27,131.10046666666668,0.087441533333333335,0.037449666666666666,2.1860399999999998,23.406033333333333,33.480000000000004,34.666666666666664,1043.899,-793.0256666666667,16703.7,4,12.386666666666667,2.8853333333333335,8.308166666666667,2885.4733333333334,1.9240863333333333,1.4381733333333333,8777.866666666667,5.854686666666667,201.04266666666666,27449.7,193.39999999999998,66357.3,102.34186666666668,3135.016666666667
27.4-7.10,7.10,9,het,90.28776666666667,0.060210466666666664,0.027977633333333335,1.50526,17.48603333333333,20.36,27.333333333333332,701.944,-910.6943333333334,10675.346666666666,5,13.613333333333333,4.1155566666666665,6.672413333333333,1998.3600000000001,1.33257,1.08749,5789.763333333333,3.86108,139.527,7493.056666666666,87.94526666666667,30578.333333333336,78.6953,2955.6066666666666,133.85033333333334,0.08927703333333334,0.043271533333333334,2.2319266666666664,27.044733333333333,34.013333333333335,39.333333333333336,1607.5766666666666,-1217.0766666666666,18260.633333333335,6,23.506666666666668,4.0560833333333335,12.516473333333334,1961.3690000000001,1.3078816666666666,1.560416,8517.546666666667,5.6810833333333335,188.085,24646.4,168.369,70097.83333333333,111.7767,3109.503333333333
27.4-7.10,7.10,15,het,121.81909999999999,0.0812128,0.03488843333333333,2.0303233333333335,21.805266666666665,29.759999999999998,32,1114.275,-612.7393333333333,13755.3,3.6666666666666665,9.16,2.4877766666666665,0.49168876666666667,3278.6833333333334,2.18579,1.5987766666666667,7789.54,5.1930266666666665,168.504,22235.566666666666,154.545,53680.4,124.23113333333333,3030.4833333333336,140.407,0.09364813333333334,0.035951666666666666,2.3412033333333335,22.4698,37.626666666666665,36.666666666666664,919.921,-761.4926666666667,16482.5,4,19.186666666666667,5.466433333333334,99.32891666666667,2405.1966666666667,1.6038236666666668,1.5280066666666667,9126.846666666666,6.087423333333334,178.589,30330.033333333333,201.06766666666667,73064.96666666666,61.397866666666665,3144.766666666667
28.4-7.10,7.10,1,het,44.894149999999996,0.029929400000000002,0.01088123,0.748236,6.80076,9.16,11.5,825.635,-748.0284999999999,5129.89,0,0,0,0,4776.34,3.184225,0.333253,3053.5200000000004,2.03568,65.22485,22091.1,469.9235,104277.5,55.30135,3112.8900000000003,80.5181,0.05372506666666667,0.023447433333333333,1.3431266666666666,14.654666666666667,17.400000000000002,29.333333333333332,761.6956666666667,-576.7216666666667,10151.58,5.333333333333333,22.32,4.18943,16.700293333333335,1296.622,0.8646856666666667,0.9172203333333334,5437.89,3.6283866666666666,134.358,11130.896666666667,136.868,54826.73333333333,55.88876666666667,3029.51
28.4-7.10,7.10,5,het,12.85163,0.00856777,0.0035870299999999997,0.21419349999999998,2.2418925,1.44,2,354.937,-570.6999999999999,1510.6129999999998,0,0,0,0,1208.494,0.805666,0.6053421,643.139,0.42875800000000003,13.909410000000001,2236.674,541.3755,35347.9,77.78261810000001,2448.08,86.57343333333333,0.05773573333333334,0.0292182,1.4433933333333333,18.2614,20.53333333333333,32.666666666666664,849.435,-731.1006666666667,11244.853333333334,6,18.52,3.224,9.540576666666666,1350.0633333333333,0.9002186666666666,0.902899,6072.776666666667,4.049996666666667,155.413,13279.066666666666,137.68233333333333,54267.36666666667,93.23763333333333,3030.9
28.4-7.10,7.10,9,het,48.26531,0.03217902,0.023677423333333333,0.804474,14.798389,7.453333333333333,10.333333333333334,1088.1816666666666,-651.7470000000001,8819.251,1.3333333333333333,5.8933333333333335,1.4733333333333334,4.7688999999999995,1894.2466666666667,1.2630866666666667,0.6414876666666667,2704.0103333333336,1.802785,64.15659000000001,4771.753333333333,354.7362,42252.04,68.153953,2850.7066666666665,99.65196666666667,0.06645996666666666,0.029820133333333335,1.6615,18.637566666666665,25.506666666666668,39.333333333333336,923.76,-609.3223333333333,12651.233333333334,5.333333333333333,29.146666666666665,5.435556666666667,30.290326666666665,1165.0166666666667,0.7768393333333333,1.1554016666666667,6593.866666666667,4.397713333333334,157.85433333333333,10374.263333333334,95.6481,41257.73333333334,139.6549,3183.003333333333
28.4-7.10,7.10,15,het,49.1362,0.032757386666666666,0.017479536666666667,0.8189343333333333,10.9247,8.866666666666667,10,647.9316666666666,-465.958,6778.546666666666,4,9.266666666666667,0.7722233333333333,5.494433333333333,2272.693333333333,1.5151273333333333,0.43688483333333333,2781.8966666666665,1.854597,66.68785333333334,6792.086666666666,341.7633333333333,95227.4,59.60541333333333,2798.6966666666667,126.73666666666666,0.08452466666666666,0.03615156666666667,2.1131166666666665,22.5947,33.839999999999996,46.333333333333336,893.6496666666667,-600.7673333333333,15017.033333333333,6,25.866666666666667,4.192776666666667,8.76127,1587.8813333333333,1.0588006666666667,1.3171866666666665,8534.353333333333,5.691936666666667,195.16233333333332,17675.033333333333,120.45566666666666,54401.03333333333,106.77386666666666,3147.99
29.4-7.10,7.10,1,het,63.574259999999995,0.04238282,0.017435886666666667,1.059572,10.897445333333334,15.906666666666666,26.666666666666668,489.04,-495.6816666666667,8056.164333333333,3,7.8533333333333335,1.6622233333333334,1.7335833333333333,2543.8033333333333,1.69587,0.6741845533333333,4422.885333333334,2.948592333333333,112.94807666666667,7053.663333333334,183.85626666666667,64343.566666666666,56.978233333333336,3001.3866666666668,214.175,0.14291733333333334,0.06349486666666666,3.5729366666666666,39.6843,51.013333333333335,31,938.8926666666666,-741.6886666666667,28538.433333333334,9.333333333333334,11.92,1.2855166666666666,1.2130656666666666,2707.52,1.8059566666666667,1.4663333333333333,14760.199999999999,9.849223333333333,351.865,17613.766666666666,74.41723333333334,25029.733333333334,74.99352666666667,3143.603333333333
29.4-7.10,7.10,5,het,185.325,0.12364166666666666,0.056675333333333335,3.0910466666666667,35.4221,45.70666666666667,40,792.9046666666667,-669.9646666666666,23533.966666666667,4.333333333333333,7.76,1.6822233333333334,0.35294233333333336,3007.0633333333335,2.0059033333333334,1.1386406666666666,12772.1,8.52127,312.282,18512.033333333333,93.28443333333334,28912.699999999997,84.56696666666667,3129.133333333333,222.68866666666668,0.148531,0.06900643333333334,3.71328,43.129,51.013333333333335,31,1120.179,-836.1373333333332,31178.8,6,9.24,1.528,1.1741266666666665,3048.6833333333334,2.032938,1.0564963333333333,15744.433333333334,10.501076666666666,379.032,19274.033333333333,78.54023333333333,20518.833333333332,109.80716666666666,3176.116666666667
29.4-7.10,7.10,9,het,146.38633333333334,0.09763196666666667,0.045971333333333336,2.4407966666666665,28.7321,35.13333333333333,42.666666666666664,783.851,-667.9706666666666,18176.5,3.6666666666666665,10.373333333333333,2.7944433333333336,2.0877777666666666,2533.4266666666667,1.6893433333333334,1.248089,10223.856666666667,6.818863333333334,264.1153333333333,15062.5,98.03883333333333,34292.83333333333,42.04058333333333,3172.98,232.55233333333334,0.155107,0.08299416666666666,3.8776766666666664,51.8713,51.06666666666666,33.666666666666664,1562.5846666666666,-1264.2436666666667,35384.2,5.666666666666667,7.093333333333333,0.9704766666666668,1.5333466666666666,3667.0633333333335,2.4453033333333334,1.0082636666666667,15479.133333333333,10.324286666666668,374.7823333333333,18672.63333333333,77.8206,24958.6,106.22436666666667,3227.2633333333333
29.4-7.10,7.10,15,het,174.088,0.11605866666666667,0.051821066666666665,2.9014633333333335,32.38816666666666,43.973333333333336,40.333333333333336,871.752,-591.64,21450.3,6.666666666666667,13.48,2.013333333333333,1.937005,2228.3366666666666,1.4855566666666666,1.1012733333333333,11655.933333333334,7.77063,273.93666666666667,14986.693333333333,74.70233333333333,22397.36666666667,89.73743333333333,3107.496666666667,260.3446666666666,0.17364833333333332,0.0848516,4.341206666666666,53.03223333333333,53.10666666666667,26.666666666666668,1043.1993333333332,-1037.876,35971.433333333334,4.666666666666667,8.106666666666667,1.4772223333333334,1.0752144333333333,3799.54,2.5337266666666665,1.3637253333333335,17202.63333333333,11.474,391.019,21530.4,75.7317,23954,128.1822,3159.1233333333334
3.4-7.10,7.10,4,hom,2.874033333333333,0.00191602,7.302e-4,0.04790066666666667,0.45637666666666665,0.7866666666666666,1.3333333333333333,123.67766666666667,-109.545,283.831,0,0,0,0,3239.8166666666666,2.1603666666666665,0.021760591333333332,193.90766666666664,0.12927166666666667,5.3406666666666665,223.44066666666666,20.3128,1682.17,2.28483,266.37166666666667,152.052,0.10148306666666666,0.04892543333333333,2.5370766666666666,30.5784,39.21333333333333,36,1323.0493333333334,-876.8879999999999,20911.233333333334,5.666666666666667,10.68,1.7355533333333333,1.6999566666666668,3074.1766666666667,2.051136666666667,1.4514766666666667,11827.6,7.894083333333334,315.929,8680.15,51.813,7464.366666666667,117.18333333333334,3174.9966666666664
3.4-7.10,7.10,8,hom,2.47526,0.0016501723333333333,3.37737e-4,0.041254266666666664,0.21108566666666667,0,0,135.69833333333332,-135.69833333333332,266.23199999999997,0,0,0,0,2382.14,1.5880966666666667,0.06486927333333334,57.121766666666666,0.038081166666666666,0.23227533333333333,0,0,0,93.1275,272.55966666666666,138.232,0.0922002,0.05249723333333333,2.3050066666666664,32.810766666666666,33.49333333333333,30.333333333333332,1264.96,-894.7156666666667,21722.600000000002,5,15.120000000000001,3.045776666666667,3.0431833333333334,2599.3733333333334,1.7332966666666667,1.8018433333333332,10144.306666666667,6.766213333333333,286.543,6006.163333333334,41.459833333333336,6791.4,89.44496666666666,3044.6266666666666
3.4-7.10,7.10,14,hom,17.77279,0.01185075,0.012161216666666665,0.2962683333333333,7.6007723333333335,1.16,1.3333333333333333,625.8043333333333,-568.3676666666667,5635.863666666666,0,0,0,0,3991.1633333333334,2.66134,0.2578239333333333,1203.7163333333333,0.8026353333333333,55.159733333333335,759.2593333333333,100.86613333333334,4814.626666666667,124.98920000000001,2413.67,126.22626666666667,0.08418266666666667,0.0381207,2.10457,23.825433333333333,31.28,30,1228.5163333333333,-730.831,17550.566666666666,4,17.506666666666668,4.02,2.601156666666667,2368.9533333333334,1.5795976666666665,1.2792366666666666,9510.126666666667,6.342613333333333,229.97733333333332,8483.036666666667,57.51663333333333,9299.703333333333,106.70853333333334,3033.2933333333335
30.4-7.10,7.10,1,het,8.615753333333334,0.00574383,0.0014834533333333332,0.14359566666666668,0.92716,0.5466666666666667,1,225.509,-226.32033333333334,908.35,0,0,0,0,4799.82,3.19988,0.06846307333333333,496.30733333333336,0.33087133333333335,7.39953,2743.9333333333334,619.137,56206.818666666666,55.37094666666667,2941.9900000000002,51.305600000000005,0.03422923333333333,0.013948153333333333,0.855731,8.717593333333333,9.600000000000001,14,768.0566666666667,-465.07800000000003,6615.11,2.3333333333333335,19.693333333333335,7.693333333333333,65.6028,1494.1596666666667,0.996608,0.7492896666666666,3728.4066666666668,2.48754,90.86116666666666,6066.0233333333335,129.85166666666666,41269.6,98.27493333333334,2728.75
30.4-7.10,7.10,5,het,6.666426666666667,0.004445376666666666,0.0012551953333333333,0.11113426666666666,0.7844996666666667,0.38666666666666666,0.6666666666666666,251.30633333333336,-234.189,796.597,0,0,0,0,1999.9666666666667,1.3342166666666666,0.03256761666666667,275.33236666666664,0.18358433333333335,3.924488333333333,909.403,374.4003333333333,51520,119.88743333333333,2930.69,98.6328,0.0657958,0.03267183333333333,1.6448933333333333,20.4199,23.426666666666666,31.333333333333332,958.85,-695.829,13906.693333333333,4.666666666666667,9.973333333333333,2.07111,1.64089,2394.6766666666667,1.5967966666666666,1.2237,6666.033333333333,4.446763333333333,159.55633333333333,7140.21,71.3434,24061.899999999998,70.6613,3177.7966666666666
30.4-7.10,7.10,9,het,18.423906666666667,0.012285486666666666,0.004314303333333333,0.3071373333333334,2.69644,3.2,5,517.3589999999999,-448.916,2231.3740000000003,0.6666666666666666,2.466666666666667,1.2333333333333334,8.9304,3420.8933333333334,2.281163333333333,0.23478475666666668,999.5666666666666,0.6665206666666667,16.77988,7458.7266666666665,482.431,28658.93666666667,95.6398,2966.69,57.01253333333334,0.03802643333333333,0.0170053,0.9506586666666668,10.628313333333333,10.84,19,874.6606666666667,-730.627,8255.43,2.6666666666666665,7.359999999999999,2.1822223333333333,4.223110999999999,2207.2966666666666,1.4719743333333333,0.9275346666666667,4138.73,2.7605033333333333,98.91673333333334,4509.643333333333,82.15486666666666,23738.633333333335,78.14133333333334,2807.95
30.4-7.10,7.10,15,het,75.88486666666667,0.05058993333333333,0.020127573333333332,1.2647483333333334,12.57972,16.853333333333335,20.666666666666668,504.8446666666667,-502.0946666666667,8076.4766666666665,3.3333333333333335,9.333333333333334,2.335236666666667,1.8244333333333334,3044.2833333333333,2.029522,0.9101043333333333,4686.683333333333,3.1244533333333333,105.3454,8096.163333333334,90.10386666666668,31090.733333333334,150.601,3018.346666666667,53.775866666666666,0.035866466666666666,0.0160141,0.8966616666666667,10.008783333333334,9.76,15.666666666666666,1005.1753333333334,-660.9793333333333,7862.373333333333,4.666666666666667,38.733333333333334,9.521903333333334,81.55733333333333,567.5473333333333,0.37838483333333334,0.5235780666666666,3784.7633333333333,2.52431,97.64726666666667,4838.733333333334,105.61083333333333,29884.833333333332,55.92486666666667,3128.79
31.4-7.10,7.10,1,hom,35.441,0.0236273,0.009802865000000001,0.5906830000000001,6.126799999999999,6.9399999999999995,9.5,480.30050000000006,-377.0245,3578.69,2,13.84,6.92,37.8536,2695.2,1.7968,1.718165,2110.64,1.407095,54.01819999999999,3660.0750000000003,106.07305,33576.875,149.3295,2972.23,121.541,0.081099,0.033381,2.027476666666667,20.863133333333334,30.69333333333333,33.666666666666664,800.061,-584.5356666666667,14789.366666666667,5.333333333333333,17.080000000000002,3.18741,5.980953333333334,1993.247,1.3295856666666666,1.014629,8677.58,5.79019,203.40833333333333,14712,108.09326666666666,33895.86666666667,75.41646666666666,3051.6866666666665
