fish_id,Genotype,Position,Tray,Trial,Time,Bin,Distance_travelled,Velocity_mean,Velocity_var,Time_moving,Freq_moving,Acceleration_max,Acceleration_min,Freq_in_middle,Time_in_middle,Dist_to_middle_mean,Dist_to_middle_var,Mobility_var,Mobility_mean
45.2-6.10,hom,D3,6,5,1899-12-31T08:29:00Z,10,12.229,0.203816,2.29972,2.64,1,506.341,-365.064,0,0,3.51846,0.00830562,20.0304,0.554473
45.2-6.10,hom,D3,6,5,1899-12-31T08:29:00Z,11,0.202234,0.00337056,0.017041,0,0,126.396,-126.396,0,0,3.62373,7.30133e-5,0.100273,0.0081761
45.2-6.10,hom,D3,6,5,1899-12-31T08:29:00Z,12,0.214411,0.00357351,0.019155,0,0,134.007,-134.007,0,0,3.60914,3.5231e-4,0.136054,0.00952381
45.2-6.10,hom,D3,6,5,1899-12-31T08:29:00Z,13,0,0,0,0,0,0,0,0,0,3.58718,6.69835e-13,0,0
45.2-6.10,hom,D3,6,5,1899-12-31T08:29:00Z,14,0,0,0,0,0,0,0,0,0,3.54838,0.00126113,0,0
45.2-6.10,hom,D3,6,8,1899-12-31T10:01:00Z,0,3.58117,0.0609043,0.399676,0,0,239.563,-239.563,0,0,2.80883,0.0328373,4.44894,0.185587
45.2-6.10,hom,D3,6,8,1899-12-31T10:01:00Z,1,12.3419,0.206524,1.8933,4.36,5,303.32,-409.76,1,18.08,1.49563,1.65726,24.5771,0.704644
45.2-6.10,hom,D3,6,8,1899-12-31T10:01:00Z,2,32.1482,0.535804,6.02109,7.6,11,547.597,-538.484,2,9.88,1.67956,1.69352,66.2238,1.70213
45.2-6.10,hom,D3,6,8,1899-12-31T10:01:00Z,3,224.431,3.74051,49.3008,42.08,14,1878.06,-1095.07,3,1.8,2.99348,0.8645,397.933,11.2652
45.2-6.10,hom,D3,6,8,1899-12-31T10:01:00Z,4,0,0,0,0,0,0,0,0,0,2.82338,0,0,0
45.2-6.10,hom,D3,6,8,1899-12-31T10:01:00Z,6,114.304,1.90507,20.6579,33.52,24,860.697,-570.296,2,2.92,2.50624,0.705799,210.876,6.11417
45.2-6.10,hom,D3,6,8,1899-12-31T10:01:00Z,8,206.195,3.44118,50.0078,46.12,30,1485.35,-1159.05,3,3.92,2.71125,1.0172,331.371,9.41003
45.2-6.10,hom,D3,6,8,1899-12-31T10:01:00Z,10,107.794,1.79897,44.184,15.84,5,2967.63,-2114.2,1,0.36,2.89927,0.356812,196.988,4.4137
45.2-6.10,hom,D3,6,8,1899-12-31T10:01:00Z,11,1.08306,0.0180509,0.097999,0,0,153.693,-153.693,0,0,2.54803,0.00107947,0.133891,0.0165037
45.2-6.10,hom,D3,6,8,1899-12-31T10:01:00Z,12,1.04244,0.017374,0.0903494,0,0,133.578,-133.578,0,0,2.57192,6.19182e-4,0.791695,0.0478645
45.2-6.10,hom,D3,6,8,1899-12-31T10:01:00Z,13,1.28032,0.0213815,0.137096,0,0,172.395,-172.395,0,0,2.65065,0.0017347,1.39463,0.0673127
45.2-6.10,hom,D3,6,8,1899-12-31T10:01:00Z,14,0.215521,0.00359202,0.0193539,0,0,134.701,-134.701,0,0,2.69975,0.00344519,0.0979492,0.00808081
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,0,8.83043,0.149871,1.51203,1.36,3,417.01,-403.91,0,0,3.09631,0.00517471,42.6565,0.777295
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,1,19.0679,0.319502,3.30526,3.32,5,378.721,-378.721,0,0,3.10635,0.00354394,122.447,1.78747
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,2,15.6239,0.260399,3.05076,2.24,3,725.237,-725.237,0,0,2.73673,0.18185,36.5936,0.842201
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,3,111.791,1.86319,28.9695,26.92,12,1744.86,-1097.38,1,0.6,3.14149,0.329409,243.245,5.86978
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,4,147.823,2.46372,39.1724,31.24,6,1355.19,-1074.91,0,0,3.32458,0.155356,344.638,7.99413
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,5,238.852,3.98086,58.9352,45.4,15,1660.3,-776.874,6,5,2.40066,1.28208,462.885,11.5995
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,6,124.497,2.07773,23.2059,40.8,40,869.767,-528.652,4,11.52,1.52081,1.42022,219.638,6.39196
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,7,129.434,2.15723,27.7785,31,32,1004.23,-900.607,3,3.92,2.19887,1.01157,236.437,6.29795
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,8,275.56,4.59266,55.9956,50.88,19,1356.25,-697.106,7,4.96,2.84501,1.41715,444.917,13.1573
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,10,21.0557,0.350928,4.68209,4.48,5,1029.01,-516.415,1,0.2,2.75921,0.140989,43.6683,1.06188
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,11,4.26876,0.071241,0.426818,0,0,200.084,-200.084,0,0,2.67081,0.00382694,3.18902,0.184376
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,12,0,0,0,0,0,0,0,0,0,2.691,0,0,0
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,13,1.12522,0.0187536,0.105767,0,0,156.935,-156.935,0,0,2.79835,0.00601245,0.261112,0.0275091
45.2-6.10,hom,D3,6,11,1899-12-31T11:07:00Z,14,2.34001,0.0390522,0.263708,0.52,1,223.453,-223.453,0,0,2.8265,0.0106037,2.06199,0.0967434
46.2-6.10,hom,D4,6,2,1899-12-31T07:34:00Z,0,1.13687,0.0191392,0.137206,0,0,203.287,-203.287,0,0,2.94904,0.00195441,1.08781,0.0515363
46.2-6.10,hom,D4,6,2,1899-12-31T07:34:00Z,1,1.86669,0.0311114,0.182233,0,0,167.392,-167.392,0,0,2.87158,0.00715842,1.28001,0.0723913
46.2-6.10,hom,D4,6,2,1899-12-31T07:34:00Z,2,8.83842,0.147307,1.5054,1.8,2,440.423,-354.709,0,0,2.73204,0.359406,17.0983,0.432263
46.2-6.10,hom,D4,6,2,1899-12-31T07:34:00Z,3,8.31132,0.138522,1.62734,1.8,3,591.254,-327.74,1,1.44,1.03109,0.188401,10.76,0.329141
46.2-6.10,hom,D4,6,2,1899-12-31T07:34:00Z,4,3.34931,0.0558218,0.48942600000000003,0.48,1,370.823,-370.823,0,0,2.25071,0.875801,3.23993,0.11687
46.2-6.10,hom,D4,6,2,1899-12-31T07:34:00Z,6,158.811,2.64686,36.7997,37.6,40,1295.18,-798.614,6,15.08,1.5532300000000001,1.43224,342.796,8.01732
46.2-6.10,hom,D4,6,2,1899-12-31T07:34:00Z,7,227.213,3.78689,50.5924,38.68,26,1368.53,-880.012,7,6,1.8276,1.13678,408.805,10.8793
46.2-6.10,hom,D4,6,2,1899-12-31T07:34:00Z,8,126.718,2.11479,27.4565,24.04,18,966.681,-742.184,6,14.36,1.79052,1.4574,232.514,5.98164
46.2-6.10,hom,D4,6,2,1899-12-31T07:34:00Z,10,10.6154,0.17716,1.89411,1.96,3,595.425,-310.227,1,3.88,2.71967,0.75285,12.241,0.452688
46.2-6.10,hom,D4,6,2,1899-12-31T07:34:00Z,11,0.423485,0.00707696,0.0374466,0,0,134.418,-134.418,0,0,3.05768,2.27604e-6,0.182159,0.0121837
46.2-6.10,hom,D4,6,2,1899-12-31T07:34:00Z,12,0,0,0,0,0,0,0,0,0,3.0564,0,0,0
46.2-6.10,hom,D4,6,2,1899-12-31T07:34:00Z,13,1.53666,0.0256111,0.140259,0,0,145.07,-145.07,0,0,3.0872,0.00154632,0.351527,0.0338155
46.2-6.10,hom,D4,6,2,1899-12-31T07:34:00Z,14,0.670315,0.0111868,0.0628313,0,0,155.548,-155.548,0,0,3.09114,9.86126e-4,0.311666,0.0222404
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,0,2.98036,0.0499724,0.285982,0,0,165.645,-165.645,0,0,2.9119,0.00681758,3.12905,0.146011
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,1,3.53279,0.0588799,0.348577,0,0,193.93,-193.93,0,0,2.88908,0.00895379,6.05715,0.231843
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,2,0.446356,0.00743927,0.0414865,0,0,141.313,-141.313,0,0,3.00648,0.00274313,0.061688,0.00872274
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,3,1.87004,0.0312715,0.188721,0.28,1,211.391,-211.391,0,0,2.9519,0.0104892,2.11789,0.0818908
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,4,0,0,0,0,0,0,0,0,0,2.58121,0,0,0
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,6,68.2052,1.13903,12.2827,14.4,24,538.039,-573.406,7,15.72,0.825797,0.633866,193.725,4.29223
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,7,154.97,2.58283,36.4893,24.64,21,1257.96,-774.798,7,7.52,1.80729,1.305,325.431,7.73792
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,8,93.9368,1.56561,18.0214,18.32,22,867.164,-560.533,4,11.08,1.37135,0.916087,176.011,4.53247
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,9,197.413,3.29461,39.4904,39.6,25,1141.97,-650.434,6,8.64,2.16653,1.4389,338.513,9.5965
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,10,46.5291,0.775486,24.7288,5.56,3,1648.69,-1245.3,0,0,3.05851,0.0150225,102.454,1.84157
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,11,3.47572,0.0579287,0.343185,0,0,237.884,-237.884,0,0,3.04519,0.00447499,1.05747,0.0874246
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,12,2.35832,0.0393054,0.268562,0.48,1,249.99,-174.785,0,0,2.65718,0.0902477,2.63185,0.0947951
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,13,1.05983,0.0176638,0.0935054,0,0,142.735,-142.735,0,0,2.22358,0.00264088,0.132225,0.0197202
46.2-6.10,hom,D4,6,5,1899-12-31T08:29:00Z,14,0,0,0,0,0,0,0,0,0,2.19252,1.14579e-4,0,0
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,0,2.10601,0.0358165,0.213719,0,0,188.782,-188.782,0,0,2.43492,0.00716396,2.56976,0.115328
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,1,1.7293,0.0289375,0.156199,0,0,147.095,-147.095,0,0,2.37347,0.00251679,3.12521,0.117356
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,2,4.93793,0.0822988,0.621635,0.56,1,266.249,-355.45,0,0,2.68055,0.0178837,4.3239,0.199256
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,3,3.70369,0.0617282,0.474966,0,0,278.176,-278.176,0,0,2.72795,0.0229459,3.57379,0.161953
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,4,3.39964,0.0566606,0.564136,0.6,1,300.576,-424.523,0,0,2.72573,0.0075636,5.75045,0.161632
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,5,70.327,1.17368,19.5027,11.88,20,997.094,-693.924,6,47.64,0.104276,0.1148,210.431,3.9738
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,6,68.8961,1.14827,12.4241,18.84,29,571.513,-578.047,5,20.44,0.89072,0.884842,153.564,3.80053
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,7,73.3387,1.22231,12.6771,17.96,27,620.417,-435.986,4,15.36,1.19233,0.892931,156.703,3.84273
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,8,144.207,2.40666,25.4426,28.76,21,771.669,-490.672,5,17.56,1.28077,1.47594,231.866,6.93129
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,9,80.0671,1.33802,14.9179,18.28,16,840.533,-559.192,0,0,2.70519,0.751502,135.928,3.81841
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,10,3.88697,0.0648693,1.6654,0.56,1,807.336,-541.056,0,0,2.84647,0.00121175,9.35629,0.1416
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,11,0,0,0,0,0,0,0,0,0,2.79292,7.23227e-13,0,0
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,12,1.34468,0.0224113,0.125682,0,0,157.254,-157.254,0,0,2.73504,0.00125091,0.173004,0.0243282
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,13,1.31801,0.0220108,0.121189,0,0,156.851,-156.851,0,0,2.66352,0.0122277,0.343168,0.0350265
46.2-6.10,hom,D4,6,8,1899-12-31T10:01:00Z,14,0.893254,0.0148876,0.0840596,0,0,166.941,-166.941,0,0,2.37824,0.00311466,0.498789,0.0355254
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,0,1.95514,0.033183,0.202909,0,0,166.52,-166.52,0,0,2.7845,0.00457219,2.29491,0.102814
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,1,2.40232,0.0402533,0.244756,0,0,195.628,-195.628,0,0,2.72765,0.00328375,3.27136,0.1329
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,2,2.90822,0.0484703,0.270047,0,0,153.229,-153.229,0,0,2.7594,0.00432881,2.51834,0.128404
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,3,0.835391,0.0139232,0.0726316,0,0,137.614,-137.614,0,0,2.6929,3.62122e-4,0.104182,0.0138362
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,4,0.449857,0.00749762,0.0425365,0,0,154.335,-154.335,0,0,2.66162,0.00172494,0.110694,0.01204
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,5,34.9122,0.58187,7.41783,6.2,11,862.858,-589.445,5,35.08,0.330016,0.282056,105.796,2.07944
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,7,90.8458,1.5141,18.465,20.24,22,654.597,-535.385,8,20.24,1.01118,1.16222,176.869,4.48578
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,8,91.6903,1.52817,15.5261,19.76,21,667.638,-504.247,3,9.28,2.04797,1.22181,146.046,4.39585
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,9,118.646,1.98008,25.0783,26.2,28,817.096,-906.794,5,15.72,1.47026,1.4327,214.972,5.80139
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,10,22.0388,0.367313,5.64802,4.28,4,919.202,-1076.08,0,0,2.78704,0.0328846,36.3204,0.920039
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,11,1.76774,0.0295016,0.162826,0,0,158.082,-158.082,0,0,2.68552,0.00285168,0.642995,0.0458625
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,12,2.48544,0.041424,0.237102,0,0,186.637,-175.842,0,0,2.69604,0.00166054,0.88648,0.0716889
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,13,0.911703,0.0151951,0.0871446,0,0,164.71,-164.71,0,0,2.68995,4.3523e-4,0.374696,0.0283805
46.2-6.10,hom,D4,6,11,1899-12-31T11:07:00Z,14,5.98083,0.0998135,0.800912,0.76,1,323.647,-323.647,0,0,2.6629,0.0268648,6.30699,0.275691
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,0,0.486545,0.00819099,0.049792,0,0,154.152,-154.152,0,0,2.81951,6.41841e-4,0.420267,0.0226605
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,1,33.2977,0.554962,5.86988,7.56,12,467.633,-309.996,1,1.24,2.31407,0.662389,70.0073,1.68045
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,2,65.1521,1.08587,11.3073,13.28,22,567.163,-359.477,4,15.52,1.36821,1.09818,129.21,3.14493
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,3,77.8131,1.29689,14.1329,17.04,26,715.391,-495.514,4,10.2,1.53071,1.24907,145.184,3.72614
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,4,72.1611,1.20268,12.0075,17.4,27,591.825,-591.825,2,8.76,1.65465,0.785401,106.126,3.11967
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,5,100.421,1.67592,20.5366,23.76,28,976.885,-568.214,6,35.92,0.459313,0.618265,214.216,5.19471
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,6,92.6329,1.54388,17.8209,20.88,28,799.468,-558.732,7,19.88,1.18747,1.42179,178.923,4.65165
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,7,129.811,2.16352,29.3303,27.24,32,1029.15,-1180.27,4,6.2,2.21843,1.72121,254.865,6.27631
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,8,100.94,1.68458,18.7465,26.24,41,753.322,-460.565,7,15.92,1.39482,1.51587,177.234,4.83305
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,9,71.2769,1.18795,12.6425,16.2,31,691.362,-450.902,3,17.12,1.2414,1.10943,137.255,3.59771
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,10,30.2244,0.504413,7.09508,7.28,8,592.934,-502.703,0,0,2.23201,0.303445,56.9988,1.3214
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,11,0.269406,0.00450211,0.0303224,0,0,168.379,-168.379,0,0,2.01872,8.30023e-4,0.0076379,0.00225955
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,12,20.9991,0.349984,18.456,2.16,2,2925.07,-1412.08,0,0,2.52149,0.0791119,40.3391,0.678918
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,13,49.3081,0.821802,22.5642,8.96,13,2711.62,-2290.2,3,9.96,1.8653,1.22427,83.5476,1.89528
47.2-6.10,het,D5,6,2,1899-12-31T07:34:00Z,14,14.3237,0.239046,4.11931,2.08,3,1275.49,-417.967,1,16.76,0.34975,0.0521121,23.6031,0.519513
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,0,2.19792,0.0368531,0.225472,0,0,174.601,-174.601,0,0,2.28306,0.00268005,7.0087,0.19163
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,1,32.9134,0.548556,5.34988,5.92,12,497.156,-418.626,2,8.28,0.862191,0.409629,57.4342,1.48893
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,2,75.4411,1.25735,13.871,18.8,29,491.165,-434.918,6,26.92,0.651284,0.625075,155.593,3.78725
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,3,123.38,2.06321,25.5265,28.84,44,1445.01,-470.276,0,0,2.60872,0.76322,244.673,5.9609
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,4,192.692,3.21154,44.4361,39.32,40,1545.72,-1627.16,3,3.52,2.73547,1.13511,398.134,9.34383
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,5,87.7407,1.46235,19.5352,17.36,23,940.507,-588.081,7,30.12,0.679966,1.16104,190.206,4.4713
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,6,115.804,1.93393,21.0389,30.92,45,617.574,-644.536,5,13.24,1.73734,1.63714,208.358,5.90821
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,7,177.633,2.96056,33.0961,40.52,42,764.096,-626.191,5,9.48,2.50795,2.10193,296.965,8.47378
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,8,124.339,2.07231,24.0227,30.76,41,900.939,-575.553,4,6.68,1.99141,1.28718,240.929,6.25948
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,9,97.9296,1.63434,20.4333,23.8,39,669.084,-520.022,6,17.44,1.20704,1.21255,173.472,4.59382
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,10,36.2971,0.604951,6.57582,8.72,11,449.558,-424.809,0,0,3.49751,0.0767371,72.2169,1.83064
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,12,9.47702,0.15795,4.80354,0.96,1,1582.43,-870.875,0,0,2.46701,0.595243,14.9388,0.288237
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,13,5.03479,0.0839131,0.717411,1.24,3,317.477,-286.112,0,0,1.21212,0.0529157,3.45331,0.159115
47.2-6.10,het,D5,6,5,1899-12-31T08:29:00Z,14,27.2757,0.455202,4.70273,4.68,8,558.714,-402.534,1,11,1.15444,0.822627,36.433,1.08278
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,1,79.7571,1.33462,16.2731,15.6,23,803.46,-395.324,3,7.32,2.39674,1.72115,179.111,3.97293
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,2,84.9621,1.41604,14.5988,22.32,38,600.299,-410.787,6,21.56,1.16067,1.56792,168.008,4.29967
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,3,122.992,2.04987,21.83,31.36,41,809.16,-431.339,3,8.48,1.62473,0.979551,202.591,5.62519
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,4,145.507,2.42511,30.937,36.08,31,1699.89,-885.484,2,2.68,2.32214,1.34347,255.612,6.71303
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,5,72.6362,1.21222,14.0494,13.44,18,803.681,-488.461,8,22.4,0.636493,0.725491,162.243,3.78647
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,6,125.832,2.09719,28.6224,32.36,38,1997.35,-1582.09,3,6.12,2.49744,1.26427,227.647,6.16137
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,7,206.812,3.44686,50.5343,39.64,40,1389.84,-889.711,2,1.64,3.39666,0.977361,290.632,8.2465
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,8,169.9,2.83544,36.1512,37.32,36,999.053,-1032.28,6,9.32,2.48418,1.82193,265.143,7.28271
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,9,155.29,2.59508,31.9739,34.08,38,780.548,-637.094,5,7.52,2.2313,1.69304,249.948,6.82537
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,10,58.7793,0.980963,12.6059,12,16,957.934,-538.308,0,0,3.16838,0.175456,99.638,2.58466
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,11,58.3464,0.972439,48.1707,8.48,12,2535.5,-2510.28,1,1.48,2.99172,0.633222,96.3735,1.88113
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,12,0.425964,0.00709939,0.0377819,0,0,134.803,-134.803,0,0,3.39628,0.00105615,0.0392242,0.00703175
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,13,11.7181,0.195693,2.03645,1.64,2,563.354,-358.904,0,0,2.87305,0.599736,17.4784,0.439513
47.2-6.10,het,D5,6,8,1899-12-31T10:01:00Z,14,38.8314,0.64719,5.82383,8.16,12,655.41,-363.603,1,1.12,2.48885,1.16787,48.8156,1.54205
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,0,7.72961,0.131188,1.01576,0.88,2,447.572,-267.373,0,0,1.29377,0.224798,20.3177,0.477225
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,1,7.58856,0.127154,0.967363,0.76,2,221.915,-256.097,1,19.28,0.499229,0.171184,16.7093,0.415028
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,2,76.3998,1.27333,12.5292,17.08,29,538.679,-377.353,5,21.72,1.17551,1.28939,141.133,3.72631
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,3,93.9595,1.56599,15.5777,24.2,40,602.855,-379.618,5,19.48,0.985766,0.841574,158.919,4.53276
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,4,96.8896,1.61483,17.5173,23.12,33,802.747,-818.076,4,14.44,1.4401,1.22852,165.321,4.466
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,5,96.1376,1.60229,23.8344,19.76,28,1239.14,-759.265,5,7.76,1.24666,1.04221,228.011,4.83278
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,6,102.881,1.71697,19.2956,28.84,36,582.385,-534.509,5,24.56,1.14625,1.6339,196.052,5.30674
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,8,150.693,2.51155,33.3823,33.76,40,821.237,-1019.02,2,6.52,2.84332,1.44013,252.079,6.73999
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,9,105.192,1.75554,20.6657,26.6,43,1039.41,-595.477,7,21.28,1.13326,1.40128,200.904,5.22894
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,10,26.9421,0.449035,6.05978,5.08,7,1017.6,-587.337,0,0,3.30261,0.0126132,45.1503,1.17683
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,11,1.83433,0.0306129,0.213329,0,0,262.82,-262.82,0,0,3.32845,0.0111444,0.516005,0.0441773
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,12,25.2957,0.421595,4.0665,6.36,10,395.325,-345.178,2,22.16,1.38948,2.07477,37.244,1.0608
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,13,54.3213,0.905355,8.95124,13.6,22,451.251,-480.389,5,36.56,0.445118,0.535911,87.9072,2.39669
47.2-6.10,het,D5,6,11,1899-12-31T11:07:00Z,14,48.0293,0.801558,8.01683,9.24,15,564.725,-440.278,4,23.12,0.765206,0.796188,71.1659,2.05255
48.2-6.10,het,D6,6,2,1899-12-31T07:34:00Z,0,0.227839,0.00383567,0.0218478,0,0,142.399,-142.399,0,0,2.90119,0.0105538,0.135148,0.00953984
48.2-6.10,het,D6,6,2,1899-12-31T07:34:00Z,1,3.79656,0.063276,0.725743,0.6,1,581.89,-303.329,0,0,2.78131,0.123044,7.18335,0.173229
48.2-6.10,het,D6,6,2,1899-12-31T07:34:00Z,2,87.3869,1.45645,21.7967,19.76,30,1848.86,-818.173,5,12.52,2.07046,2.03031,190.811,4.21758
48.2-6.10,het,D6,6,2,1899-12-31T07:34:00Z,3,132.536,2.20894,26.7848,31.24,40,1100.04,-466.26,6,8.96,1.74938,1.21813,261.79,6.60521
48.2-6.10,het,D6,6,2,1899-12-31T07:34:00Z,4,185.125,3.08541,50.9609,39.96,44,1767.11,-2205.99,4,3.8,2.58214,1.17046,369.164,8.74064
48.2-6.10,het,D6,6,2,1899-12-31T07:34:00Z,5,102.143,1.70466,23.2396,30.28,30,983.484,-1045.54,5,50.44,0.230008,0.418008,207.871,5.24378
48.2-6.10,het,D6,6,2,1899-12-31T07:34:00Z,6,127.805,2.13009,29.8665,31.96,34,1049.56,-721.002,4,18.68,1.5083,1.62007,246.915,6.12707
48.2-6.10,het,D6,6,2,1899-12-31T07:34:00Z,8,116.177,1.93888,27.1501,28.2,36,1272.84,-897.093,3,13.8,1.62235,1.91636,207.884,5.37328
48.2-6.10,het,D6,6,2,1899-12-31T07:34:00Z,9,95.3845,1.58974,18.8782,21.76,31,771.04,-606.861,3,5.52,1.87461,1.11937,155.981,4.23586
48.2-6.10,het,D6,6,2,1899-12-31T07:34:00Z,10,21.1621,0.353173,4.76844,4.48,7,1189.32,-726.037,0,0,3.64351,0.00361992,24.1963,0.822894
48.2-6.10,het,D6,6,2,1899-12-31T07:34:00Z,11,1.36058,0.022737,0.129406,0,0,167.12,-167.12,0,0,3.6331,4.74204e-4,0.612432,0.0473055
48.2-6.10,het,D6,6,2,1899-12-31T07:34:00Z,12,0.699356,0.0116559,0.0684187,0,0,164.112,-164.112,0,0,3.60595,0.00105706,0.354969,0.019352
