fish_id,Genotype,Position,Tray,Trial,Time,Bin,Distance_travelled,Velocity_mean,Velocity_var,Time_moving,Freq_moving,Acceleration_max,Acceleration_min,Freq_in_middle,Time_in_middle,Dist_to_middle_mean,Dist_to_middle_var,Mobility_var,Mobility_mean
68.4-7.10,hom,C1,10,11,1899-12-31T11:09:00Z,9,228.514,3.80856,42.7127,49.76,32,1485.18,-1643.98,5,5.44,2.42426,1.4702,349.505,10.6333
68.4-7.10,hom,C1,10,11,1899-12-31T11:09:00Z,10,176.244,2.9374,72.9498,39.32,20,2335.06,-2298.31,0,0,3.65376,0.0305662,249.564,7.28907
68.4-7.10,hom,C1,10,11,1899-12-31T11:09:00Z,11,146.495,2.44484,28.8908,36.44,20,1409.55,-1576.76,1,0.08,3.30273,0.288778,207.627,7.28006
68.4-7.10,hom,C1,10,11,1899-12-31T11:09:00Z,13,132.388,2.20646,33.5643,27.4,23,1490.66,-1074.79,5,8.36,2.14095,1.62638,242.79,5.69759
68.4-7.10,hom,C1,10,11,1899-12-31T11:09:00Z,14,147.872,2.46783,77.9778,25.36,25,3115.03,-2523.83,5,15.28,2.01139,1.96401,232.786,5.32927
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,0,5.77139,0.0966408,0.50951,0,0,165.768,-165.768,1,7.32,1.21339,0.876959,0.686624,0.0893738
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,1,11.9784,0.19964,2.68498,0.76,2,878.51,-640.576,1,0.04,2.83341,1.77747,19.1992,0.463176
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,2,25.5039,0.425065,2.74025,5.16,8,325.365,-290.559,0,0,3.71717,0.0342117,24.2789,1.06694
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,3,72.7527,1.21416,6.00536,24,13,433.663,-319.65,0,0,3.7191,0.019517,59.1013,3.61756
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,4,88.3745,1.47586,6.41538,25.96,25,186.18,-196.177,0,0,3.81919,0.00840324,70.19,4.72534
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,5,147.563,2.45938,35.3665,34.08,35,1266.44,-1021.19,9,18.28,0.886945,0.920615,292.045,6.72362
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,6,138.864,2.31441,23.478,37.8,40,823.611,-947.718,10,25.32,0.888198,1.05445,243.046,6.82212
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,7,178.7,2.97834,36.8496,45,29,1216.04,-1151.54,8,15,1.52732,1.65075,342.208,9.06413
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,8,165.213,2.75355,26.9951,44.96,34,982.026,-935.67,5,11.84,1.56626,1.35219,264.841,8.0226
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,9,135.448,2.26048,24.96,39.08,31,1134.17,-951.789,8,20.6,1.24944,1.44232,265.819,7.07073
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,10,12.9013,0.215022,3.27882,3.16,4,707.8,-484.755,1,3.64,3.36586,0.768774,26.6447,0.647898
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,11,0,0,0,0,0,0,0,0,0,3.68164,5.04268e-4,0,0
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,12,3.70094,0.0616823,0.333695,0,0,156.319,-156.319,0,0,3.66578,2.20983e-4,1.08787,0.110006
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,13,0,0,0,0,0,0,0,0,0,3.65364,3.04293e-7,0,0
68.4-7.10,hom,C1,10,17,1899-12-31T13:07:00Z,14,0,0,0,0,0,0,0,0,0,3.6525,0,0,0
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,0,0.236868,0.003961,0.0234559,0,0,148.043,-148.043,0,0,2.69844,4.39543e-7,0.0192826,0.00359139
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,1,1.05022,0.0175037,0.0918229,0,0,139.768,-139.768,0,0,2.7424,0.00355683,0.15329,0.0208862
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,2,2.13371,0.0356092,0.189949,0,0,155.756,-155.756,0,0,2.83877,0.0135321,0.986634,0.0621295
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,3,6.02836,0.100607,0.65376,0,0,251.34,-260.173,0,0,1.86788,0.322549,4.53413,0.195294
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,4,9.85562,0.16426,0.99162,0,0,220.38,-326.498,0,0,1.26102,0.576442,11.6016,0.349892
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,5,137.406,2.29009,27.3134,34.68,48,1062.02,-591.085,7,25.92,0.719456,0.715203,321.843,7.22528
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,6,183.601,3.0641,31.9562,48.52,39,761.585,-795.146,4,13.64,1.40796,1.10866,348.44,8.93472
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,7,218.053,3.63421,36.6359,49.72,33,626.398,-678.878,8,9.2,1.67377,1.35092,373.642,10.2016
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,8,210.379,3.511,32.6333,49,34,760.022,-519.558,10,11.24,1.61131,1.34509,346.203,9.97404
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,9,179.09,2.98483,32.454,42.44,30,938.44,-700.039,9,12.88,1.25575,1.42074,301.101,8.23526
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,10,100.209,1.67016,38.4542,16.8,13,1783.69,-1144.56,2,6.24,3.22969,1.79161,179.505,3.95643
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,11,151.576,2.52964,36.7805,30.36,27,1013.11,-744.4,1,6.56,2.74102,1.4320600000000001,226.396,6.02788
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,12,178.492,2.97487,44.833,38.72,30,1529.9,-1558.15,1,1.04,2.52711,0.572759,277.236,7.60887
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,13,236.857,3.95289,57.8393,48.52,27,1787.26,-2013.28,2,2,2.69948,0.887201,388.739,10.6127
69.4-7.10,het,C2,10,3,1899-12-31T08:13:00Z,14,234.485,3.91329,46.8046,48.4,21,1031.74,-790.224,4,3,2.33393,0.803236,365.927,10.6203
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,0,31.2024,0.52778,4.66748,9.04,8,688.653,-288.341,1,2.28,1.32938,0.102183,69.6882,2.00102
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,1,111.202,1.86206,26.3588,23.4,34,888.357,-575.439,2,15.56,2.16679,2.1221,322.043,6.14849
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,2,120.989,2.01648,34.8396,23.48,26,971.937,-726.356,3,26.84,1.34041,1.94457,312.722,6.15379
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,3,194.84,3.24734,46.4102,38.28,40,1598.61,-1876.78,5,9.04,2.0941,1.33354,461.2,10.1197
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,4,250.826,4.18043,89.789,40.96,30,2146.96,-1964.11,3,4.16,2.62575,1.29339,512.781,11.445
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,6,209.591,3.49318,46.8917,43.44,36,1475.3,-1032.58,10,14.08,1.55913,1.81362,408.353,9.86487
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,7,245.311,4.08852,61.7907,47.24,30,1541.61,-1465.67,10,22,1.37457,2.16129,447.825,11.1966
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,8,256.406,4.27914,50.371,49.4,30,1554.58,-1329.9,8,12.2,1.92238,2.07748,429.562,12.0175
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,9,233.35,3.88916,51.5909,46.64,32,1273.36,-708.516,9,9.4,2.24603,2.19776,410.041,10.8664
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,11,205.345,3.42698,104.547,34.92,26,2231.71,-2360.9,3,1.56,3.45688,0.966593,331.305,8.10504
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,12,169.348,2.82812,84.561,27.64,20,2042.24,-1934.78,1,2.04,3.47756,0.750479,281.121,6.66655
69.4-7.10,het,C2,10,7,1899-12-31T10:04:00Z,14,281.448,4.69081,106.387,47.72,23,1913.71,-2681.87,3,1.28,3.14822,0.849918,431.397,11.5331
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,0,2.34259,0.0392263,0.305653,0,0,254.246,-254.246,0,0,2.56653,0.0246891,2.555,0.101375
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,1,11.1485,0.185808,1.50459,2.2,3,338.755,-314.716,0,0,2.51247,0.0357563,13.5978,0.522619
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,2,2.47015,0.0411692,0.265385,0,0,232.314,-203.574,0,0,2.61067,0.0181119,1.68777,0.0922278
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,3,24.0914,0.40206,3.34124,6.56,7,434.145,-271.848,0,0,2.83776,0.101385,25.7672,1.01984
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,4,177.617,2.96029,47.9317,34.76,30,1455.54,-1082.02,4,5,2.59572,1.55786,315.504,7.70731
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,5,122.239,2.03731,24.0381,31.72,38,1013.94,-894.098,9,13.12,0.929279,0.734828,302.629,6.71969
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,6,125.829,2.09996,19.8659,33.44,45,692.392,-508.11,9,23.56,0.687307,0.668795,278.321,6.67913
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,8,198.268,3.30888,37.2705,46.72,32,1341.6,-1268.3,13,12.44,1.44038,1.40107,373.739,9.66031
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,9,196.346,3.27244,35.5925,44,36,1068.77,-664.919,10,20.56,1.32016,2.07082,333.402,9.15596
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,10,192.815,3.21359,65.4312,34,29,1355.02,-1372.52,2,2.28,3.5125,0.790507,326.321,7.87257
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,11,123.139,2.05505,38.4043,23.28,27,1696.88,-1563.82,2,2.68,3.19851,1.13385,206.071,5.1209
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,12,224.04,3.734,57.3221,45.76,28,2998.6,-1992.02,4,4.08,2.46558,1.35092,372.161,9.88583
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,13,240.666,4.0111,77.5803,43.4,26,2880.37,-1869.59,1,1.04,2.69423,0.81112,377.38,9.84829
69.4-7.10,het,C2,10,11,1899-12-31T11:09:00Z,14,250.7,4.18391,69.0742,45.6,28,1723.93,-1846.24,4,2.88,2.37549,1.08322,421.759,10.8788
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,0,46.2639,0.77468,3.91495,14.6,9,185.979,-236.268,0,0,2.15639,9.87664e-5,90.767,3.6453
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,1,11.9875,0.199792,1.5317,2.32,3,356.295,-356.295,0,0,2.16279,7.74694e-4,21.2821,0.683251
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,2,30.3171,0.505286,5.28418,6.76,5,630.382,-630.382,0,0,2.04358,0.0100099,75.8926,1.88931
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,3,2.34814,0.0391879,0.233077,0,0,199.154,-166.757,0,0,1.90505,9.72678e-4,1.29764,0.0832434
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,4,0.437544,0.00730702,0.0399413,0,0,138.046,-138.046,0,0,1.88064,3.71878e-4,0.0674068,0.0094574600000000009
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,5,132.06,2.201,29.1731,30,40,1065.7,-663.637,5,4.48,1.75861,0.837772,311.71,6.59674
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,6,198.738,3.3123,41.0352,43.04,40,998.157,-567.882,10,21.2,1.22205,1.58347,369.173,9.34128
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,7,204.73,3.41216,38.2549,46.32,28,925.593,-516.537,10,9.92,1.5923,1.5396,369.886,9.7977
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,8,229.337,3.82228,40.5584,46.36,27,787.883,-529.59,11,21.36,1.26384,1.61258,371.912,10.4434
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,9,200.939,3.35346,41.3433,43.96,33,1204.3,-776.212,5,11.88,1.97858,2.01502,324.608,8.99157
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,10,67.69,1.12817,46.4702,9.92,10,1662.18,-1723.21,1,0.16,2.65388,0.161442,102.294,2.31723
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,11,136.527,2.27849,39.349,28.08,28,2081.29,-1535.7,3,14.04,2.03028,2.37848,197.762,5.1788
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,12,45.0321,0.750535,18.1882,5.96,8,2147.19,-1447.73,3,50.52,0.210958,0.307729,54.8928,1.38772
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,13,93.8937,1.56698,18.4867,20,24,1028.69,-523.656,2,23.68,0.956749,1.16456,147.543,3.9316
69.4-7.10,het,C2,10,17,1899-12-31T13:07:00Z,14,122.055,2.03426,32.0684,24.88,18,2147.25,-1481.2,4,5.88,1.59863,0.975433,175.951,4.82044
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,0,101.59,1.69882,25.0552,18.68,27,1174.59,-902.441,2,6.16,3.0412,1.6124,264.135,5.32763
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,1,65.8309,1.09718,16.4345,13.4,17,1023.58,-439.088,2,0.96,2.81586,0.447182,193.798,3.679
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,2,62.3596,1.04071,12.0443,12.72,16,619.994,-363.889,1,0.4,2.81797,0.553859,130.985,3.0209
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,3,50.8144,0.848038,10.5464,10.08,14,521.897,-498.289,2,2.56,1.79086,1.12104,97.6343,2.30702
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,4,6.05313,0.100885,0.904323,0.8,1,367.877,-398.819,1,44.88,0.507569,0.781009,8.67964,0.21865
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,5,272.69,4.54483,61.7325,52.36,22,1212.71,-860.155,11,20.68,1.23512,1.41226,517.367,13.1491
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,6,272.74,4.55174,49.7865,56.08,15,869.415,-736.323,8,7.28,2.1659,1.52246,417.268,12.5483
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,7,279.258,4.65431,55.2106,52.88,25,1193.38,-782.178,9,12.04,1.73112,1.32711,419.096,12.4256
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,8,269.817,4.50296,53.7353,53.92,24,839.964,-743.128,9,8.96,2.12375,1.74681,396.088,11.4141
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,9,223.112,3.71854,44.5012,47.88,35,881.169,-621.917,7,9.56,2.19109,1.88999,355.93,9.57951
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,10,170.787,2.84646,107.673,21.96,19,2342.97,-2561.38,1,0.44,3.53615,0.353186,254.161,5.29249
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,12,213.359,3.55599,83.2217,36.16,25,2954.38,-2580.87,2,9.12,2.42641,1.86852,332.88,8.23369
70.4-7.10,het,C3,10,3,1899-12-31T08:13:00Z,14,173.078,2.88848,50.1022,36.56,28,2307.26,-1823.62,1,4.56,2.7396,1.15851,319.364,7.86077
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,0,7.18883,0.121597,0.653297,0,0,171.696,-171.696,0,0,1.28738,0.00196735,2.49411,0.221069
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,1,5.02656,0.0841688,0.639829,0.48,1,331.468,-331.468,0,0,1.27913,0.00180803,5.27736,0.17967
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,2,0.612576,0.0102096,0.05208,0,0,132.047,-132.047,0,0,1.31758,8.63848e-4,0.0997352,0.0134034
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,3,23.4059,0.390098,6.73445,4.64,5,760.058,-760.058,0,0,1.35388,0.00332037,64.5069,1.11659
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,4,94.3827,1.57304,26.0812,14.12,9,745.576,-753.453,0,0,1.34579,0.00392044,306.669,5.07701
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,5,183.681,3.06544,53.0965,38.76,41,1678.27,-1831.74,11,23.4,1.03957,1.16941,415.506,9.06066
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,6,202.487,3.37478,35.208,48.2,34,840.439,-501.953,8,13.96,1.40773,1.39163,314.356,9.25661
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,7,246.368,4.10614,50.4121,49.84,28,1252.39,-540.121,7,6.56,2.16788,1.74106,397.154,11.078
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,8,256.982,4.28874,52.9059,48.96,29,1221.41,-1154.09,4,4.2,2.64723,1.21318,389.45,11.4686
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,9,240.697,4.01161,49.6974,48.04,28,1002.78,-843.403,11,11.72,2.05881,1.78983,388.387,10.7523
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,10,191.108,3.18513,142.222,21.84,23,2365.49,-2445.03,0,0,3.51135,0.135954,293.338,5.79246
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,11,200.775,3.35071,77.5768,29.56,23,2354.92,-1492.5,7,7.32,2.46761,2.17706,338.913,7.67602
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,13,8.13439,0.135573,0.756883,0,0,187.175,-159.484,0,0,2.75047,0.00395093,1.79612,0.203146
70.4-7.10,het,C3,10,7,1899-12-31T10:04:00Z,14,0,0,0,0,0,0,0,0,0,2.7385,0,0,0
70.4-7.10,het,C3,10,11,1899-12-31T11:09:00Z,2,121.763,2.02938,33.5543,22.88,29,977.829,-939.56,3,25.36,1.57988,2.50807,257.166,5.54874
70.4-7.10,het,C3,10,11,1899-12-31T11:09:00Z,3,304.708,5.08524,161.639,41.68,40,1870.11,-1914.64,3,2,3.1577,1.16602,562.808,11.5234
70.4-7.10,het,C3,10,11,1899-12-31T11:09:00Z,5,236.742,3.9457,52.3429,48.96,29,1749.9,-1031.47,11,18.04,1.44471,1.9934,444.453,11.2218
70.4-7.10,het,C3,10,11,1899-12-31T11:09:00Z,6,246.561,4.11484,46.5783,50.44,29,980.877,-605.019,10,8.72,1.71799,1.29088,429.054,11.6842
70.4-7.10,het,C3,10,11,1899-12-31T11:09:00Z,7,261.566,4.35943,46.2973,51.96,27,683.92,-683.92,13,10.76,1.80826,1.749,396.836,11.985900000000001
70.4-7.10,het,C3,10,11,1899-12-31T11:09:00Z,8,268.31,4.47781,49.3885,54.24,22,1239.57,-741.245,7,9.36,2.19159,1.78791,383.995,12.0048
70.4-7.10,het,C3,10,11,1899-12-31T11:09:00Z,9,230.508,3.8418,43.8245,49.36,31,1025.65,-576.988,10,9.88,1.85432,1.72766,340.253,9.92787
70.4-7.10,het,C3,10,11,1899-12-31T11:09:00Z,10,193.007,3.21678,188.25,21.04,22,2454.11,-2132.82,2,8.12,2.48426,1.70635,296.704,5.30929
70.4-7.10,het,C3,10,11,1899-12-31T11:09:00Z,13,230.058,3.83429,65.7832,46.4,29,1479.27,-1722.94,4,5,2.75889,1.90577,379.137,9.94871
70.4-7.10,het,C3,10,11,1899-12-31T11:09:00Z,14,277.827,4.63663,250.103,35.36,25,2770.09,-2614.55,4,2.96,3.03678,0.943588,387.03,8.56348
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,0,11.6656,0.195338,1.11103,1.36,2,176.462,-176.462,0,0,3.22287,0.00457832,20.1456,0.795305
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,1,11.285,0.188083,1.08748,1.52,2,210.349,-183.573,0,0,3.09115,0.0259249,21.053,0.794346
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,2,25.4302,0.423837,3.28463,4.6,5,300.18,-319.732,0,0,2.93096,0.0112886,34.1248,1.3893
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,3,28.0867,0.468736,3.43208,8.72,5,293.356,-250.853,0,0,3.02321,0.0122553,29.2298,1.36245
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,4,13.0007,0.217112,2.57495,2.24,3,632.722,-561.739,0,0,1.47505,0.709112,23.6495,0.552062
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,5,182.077,3.03461,41.7828,39.52,41,1081.92,-688.257,10,22,1.00919,1.1341,358.525,8.66445
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,6,211.27,3.52116,40.9485,45.56,37,1093.29,-556.952,9,14.92,1.46993,1.42223,365.311,9.87024
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,7,222.288,3.7048,42.3029,48.32,31,646.747,-670.492,4,4.08,2.45385,1.29811,358.47,10.2134
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,8,238.203,3.97006,45.7556,48.12,32,936.913,-536.038,6,6,2.07137,1.26303,400.707,11.0866
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,9,230.346,3.84422,45.3862,48.04,28,772.899,-772.899,7,9.96,2.15013,2.06819,394.3,10.6381
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,10,106.792,1.77986,40.8493,17.24,24,1484.56,-1206.47,0,0,2.48611,2.62798,173.705,4.00434
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,11,63.0099,1.05157,19.2962,12.56,20,1761.12,-976.091,4,14.72,0.695761,0.358423,105.687,2.42737
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,12,176.706,2.9451,60.358,32.92,39,1740.65,-2093.05,6,18.4,1.48474,2.21231,291.562,7.10461
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,13,253.661,4.23332,86.2072,45.24,30,2618.12,-1762.01,3,6.52,2.49648,1.54118,379.003,10.0509
70.4-7.10,het,C3,10,17,1899-12-31T13:07:00Z,14,225.8,3.76333,53.6846,43.16,39,1150.05,-811.245,5,6.72,2.13516,1.67535,339.298,9.42552
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,0,6.58791,0.110166,0.621733,0,0,180.248,-177.498,0,0,2.14159,0.00122676,2.68303,0.193949
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,1,0.855461,0.0142577,0.0761651,0,0,141.055,-141.055,0,0,2.21745,0.00104957,0.130808,0.0177808
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,2,3.74405,0.0624841,0.368488,0,0,197.708,-197.708,0,0,2.27312,3.26044e-4,0.649829,0.0798076
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,3,1.30225,0.0217331,0.117811,0,0,144.507,-144.507,0,0,2.31642,3.11976e-4,0.143404,0.0226404
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,4,0.422033,0.00703388,0.037131,0,0,136.687,-136.687,0,0,2.35334,9.93739e-5,0.0187235,0.00477195
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,5,112.068,1.86781,21.8055,27.84,36,799.355,-571.649,10,40.92,0.348422,0.475711,250.508,5.63281
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,6,178.458,2.97827,41.4026,41.48,39,1734.64,-1576.35,11,22.04,1.03434,1.26847,280.624,7.37346
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,7,136.708,2.27846,25.9106,32.12,32,829.419,-736.171,6,15.64,1.6195,1.67004,195.152,5.70746
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,8,142.83,2.38368,24.8386,36.84,38,1319.22,-807.135,5,8.76,2.24363,1.56117,195.331,6.10288
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,9,125.408,2.09013,23.1692,27.76,28,945.545,-555.568,5,16.6,1.32623,1.71002,204.744,5.60424
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,10,157.055,2.61758,47.3202,30.08,17,1872.4,-1962.87,1,1.04,3.20026,1.04189,230.155,6.0075
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,11,26.8012,0.447284,2.55679,4.6,7,225.261,-225.261,0,0,3.46077,0.00354318,11.1808,0.898469
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,12,17.6443,0.294072,1.87201,3,6,209.49,-348.939,0,0,3.7151,0.00432972,11.4523,0.694584
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,13,18.6766,0.311692,1.79401,4.76,7,206.54,-206.54,0,0,3.36444,0.0119599,7.53933,0.608316
71.4-7.10,wt,C4,10,3,1899-12-31T08:13:00Z,14,20.5363,0.342729,1.96479,3.08,6,239.824,-214.807,0,0,3.4864,0.0109619,13.5463,0.834896
71.4-7.10,wt,C4,10,7,1899-12-31T10:04:00Z,0,15.9628,0.270007,1.46119,1.64,4,179.932,-179.932,0,0,3.33725,1.96942e-4,26.7142,1.07556
71.4-7.10,wt,C4,10,7,1899-12-31T10:04:00Z,1,7.37728,0.123531,0.766707,0.8,1,210.181,-225.178,0,0,3.34186,8.11042e-4,9.40722,0.394264
71.4-7.10,wt,C4,10,7,1899-12-31T10:04:00Z,2,1.42125,0.0236875,0.240616,0,0,320.465,-291.316,0,0,3.29118,7.35193e-4,2.24653,0.0669672
71.4-7.10,wt,C4,10,7,1899-12-31T10:04:00Z,3,43.4408,0.724013,7.9792,11.08,12,417.93,-382.154,0,0,3.28715,5.18277e-4,66.846,2.08037
71.4-7.10,wt,C4,10,7,1899-12-31T10:04:00Z,4,12.4326,0.207209,4.21238,1.52,1,965.991,-788.109,0,0,3.10959,0.00829052,29.9444,0.537703
71.4-7.10,wt,C4,10,7,1899-12-31T10:04:00Z,5,75.609,1.26183,16.1067,17.16,25,1626.92,-1041.55,2,4.04,1.50905,0.706934,168.642,3.91992
71.4-7.10,wt,C4,10,7,1899-12-31T10:04:00Z,6,157.53,2.6255,31.2267,35.52,34,878.929,-499.78,8,16.52,1.36412,1.47414,251.802,6.77356
71.4-7.10,wt,C4,10,7,1899-12-31T10:04:00Z,7,122.63,2.04383,24.1093,28.24,34,974.292,-499.005,6,18.52,1.41897,2.05923,208.56,5.53211
71.4-7.10,wt,C4,10,7,1899-12-31T10:04:00Z,8,107.795,1.79898,22.0232,24.36,31,1178.83,-1168.79,3,12.12,1.75764,1.57141,197.587,5.01946
71.4-7.10,wt,C4,10,7,1899-12-31T10:04:00Z,9,116.027,1.93378,22.8527,27.6,32,1111.58,-458.981,4,13.12,1.96837,1.93352,199.67,5.27026
71.4-7.10,wt,C4,10,7,1899-12-31T10:04:00Z,10,171.52,2.85867,84.4681,28.52,19,1689.62,-1991.45,1,0.52,3.76732,0.267533,313.892,6.46388
71.4-7.10,wt,C4,10,7,1899-12-31T10:04:00Z,11,1.55605,0.0259689,0.144406,0,0,151.184,-151.184,0,0,3.51414,5.23896e-4,0.45757,0.0423088
71.4-7.10,wt,C4,10,7,1899-12-31T10:04:00Z,12,31.0263,0.518141,2.74055,8.64,10,197.803,-197.803,0,0,3.31575,0.0276613,37.62,1.85329
