"","fish_id","Genotype","Position","Trial","Tray","Bin","Distance_travelled","Velocity_mean","Velocity_var","Time_moving","Freq_moving","Acceleration_max","Acceleration_min","Acceleration_mean","Acceleration_var","Freq_in_middle","Time_in_middle","Dist_to_middle_total","Dist_to_middle_mean","Dist_to_middle_var","Mobility_total","Mobility_mean","Mobility_var"
"752",47,"wt","D5","10",2,"0:05:00-0:10:00",1519.49,5.06721,"137.45",140.334,49,1578.63,-1607.72,6.63616e-17,"24339.1",9,11.0001,10146.5,2.25527,"0.786491",77874.7,17.3132,"857.45"
"753",47,"wt","D5","10",2,"0:10:00-0:15:00",43.4315,0.144835,"1.37199",6.40003,4,318.508,-294.26,2.05405e-17,"293.812",0,0,7640.47,1.69826,"0.0177135",2668.19,0.593194,"27.331"
"754",47,"wt","D5","10",2,"0:15:00-0:20:00",1098.12,3.66038,"49.7044",167.534,82,877.486,-1448.48,0.014923,"10369.9",16,20.7334,9808.83,2.17974,"0.861678",64913.6,14.4252,"572.136"
"755",47,"wt","D5","10",2,"0:20:00-0:25:00",170.408,0.568276,"12.1923",20.8001,14,1071.3,-947.176,-0.0149329,"2312.2",1,1.60001,10786.3,2.39748,"0.0854457",8720.49,1.93875,"89.1986"
"756",47,"wt","D5","10",2,"0:25:00-0:30:00",1678.18,5.59641,"87.3512",195.125,69,1049.37,-984.776,0.0948093,"18950.1",12,21.6668,10256.3,2.27968,"0.868323",90664.3,20.1566,"789.434"
"757",48,"hom","D6","10",2,"Start-0:05:00",369.78,1.23534,"8.66538",90.399,157,836.028,-493.899,0.0178713,"2615.95",20,93.8005,4809.19,1.07037,"0.849832",28119.8,6.26276,"261.125"
"758",48,"hom","D6","10",2,"0:05:00-0:10:00",687.99,2.29431,"20.4214",183.533,190,1117.99,-801.779,-0.0165014,"6220.32",45,124.864,3633.76,0.807683,"0.850239",44682.4,9.93383,"394.115"
"759",48,"hom","D6","10",2,"0:10:00-0:15:00",77.2589,0.257643,"3.56016",9.46971,12,600.403,-1065.31,-0.0168947,"968.803",6,91.0656,5645.79,1.2549,"1.4306",3918.67,0.871202,"37.7974"
"760",48,"hom","D6","10",2,"0:15:00-0:20:00",568.408,1.89468,"15.9172",148.795,161,506.036,-454.989,0.0221472,"4818.04",16,72.4715,6829.66,1.5177,"1.28785",33060.9,7.34687,"273.122"
"761",48,"hom","D6","10",2,"0:20:00-0:25:00",154.529,0.515322,"4.92834",32.1335,48,1051,-864.8,-0.0221619,"1508.15",2,92.6596,6220.51,1.38264,"1.34528",9681.67,2.15244,"87.3938"
"762",48,"hom","D6","10",2,"0:25:00-0:30:00",682.932,2.27744,"22.0918",176.925,179,1103.3,-852.293,-0.0399575,"6804.25",17,77.0079,7490.18,1.66485,"1.59564",39950.2,8.88177,"328.834"
"763",49,"hom","A1","11",3,"Start-0:05:00",573.474,1.91583,"15.7231",146.666,138,524.693,-303.738,4.74962e-17,"4004.53",31,126.467,4373.26,0.973349,"1.15845",38280.1,8.52563,"357.934"
"764",49,"hom","A1","11",3,"0:05:00-0:10:00",646.635,2.1564,"16.239",163.199,153,727.986,-464.174,3.16007e-18,"4583.83",31,102.601,5255.25,1.16809,"1.39837",42914.2,9.54072,"359.866"
"765",49,"hom","A1","11",3,"0:10:00-0:15:00",59.7629,0.199297,"1.51669",11.6622,13,531.18,-356.806,0.0162532,"419.246",0,0,10342.9,2.29893,"1.12689",2907.65,0.646432,"16.8674"
"766",49,"hom","A1","11",3,"0:15:00-0:20:00",710.859,2.36952,"19.1145",185.133,174,577.049,-432.358,-0.00388751,"5427.4",20,55.2669,7651.82,1.7004,"1.24166",42144.3,9.3654,"323.812"
"767",49,"hom","A1","11",3,"0:20:00-0:25:00",71.9951,0.240089,"2.35437",12.1394,11,458.213,-458.213,-0.0123631,"625.247",0,0,14168.8,3.14932,"0.0239783",4291.66,0.954127,"32.6705"
"768",49,"hom","A1","11",3,"0:25:00-0:30:00",706.106,2.35472,"20.0902",176.992,185,541.53,-488.945,1.89604e-17,"5525.75",21,78.0671,7464.67,1.65918,"1.65297",40044.5,8.90273,"322"
"769",50,"wt","A2","11",3,"Start-0:05:00",294.107,0.982535,"7.6136",71.4655,80,498.496,-545.261,0.0226247,"1951.15",10,85.2004,4660.24,1.03722,"0.889253",20912,4.65747,"173.249"
"770",50,"wt","A2","11",3,"0:05:00-0:10:00",660.844,2.20378,"21.7805",153.466,150,630.287,-838.297,0.0048126,"6295.31",32,86.1974,5602.18,1.24521,"1.27396",41223.4,9.16483,"380.981"
"771",50,"wt","A2","11",3,"0:10:00-0:15:00",49.5576,0.165265,"2.62172",5.66969,3,743.477,-526.217,-0.027392,"755.657",1,0.736337,13324.5,2.96165,"0.0789217",2061.38,0.458288,"18.3428"
"772",50,"wt","A2","11",3,"0:15:00-0:20:00",727.11,2.42369,"31.1622",153.134,145,938.143,-781.444,-2.08426e-16,"8384.36",16,67.5337,7812.68,1.73615,"1.6675",39538.1,8.78624,"369.567"
"773",50,"wt","A2","11",3,"0:20:00-0:25:00",49.7035,0.165751,"1.64449",6.93337,8,664.279,-489.075,1.42203e-17,"476.917",0,0,15259.9,3.39184,"0.0329546",2383.74,0.529957,"15.4113"
"774",50,"wt","A2","11",3,"0:25:00-0:30:00",599.282,1.99849,"27.3208",125.867,114,997.635,-708.788,-0.0312835,"7015.03",14,73.5337,7582.74,1.68543,"1.65232",33179.8,7.37657,"323.057"
"775",51,"hom","A3","11",3,"Start-0:05:00",4.03944,0.0134947,"0.0491539",0,0,75.0072,-75.0072,0,"20.9936",0,0,9010.68,2.00549,"0.00356713",157.049,0.0349776,"0.392153"
"776",51,"hom","A3","11",3,"0:05:00-0:10:00",1647.94,5.49556,"64.2496",230.131,75,1348.45,-1373.5,0.077477,"15895",14,46.0002,8743.84,1.94351,"1.27142",103884,23.0955,"838.608"
"777",51,"hom","A3","11",3,"0:10:00-0:15:00",66.4269,0.22152,"4.01402",5.53636,3,633.064,-479.68,-0.0930262,"954.72",0,0,8485.73,1.88614,"0.0656395",3148.29,0.699932,"34.1238"
"778",51,"hom","A3","11",3,"0:15:00-0:20:00",2125.83,7.08606,"95.2138",249.929,57,1085.61,-937.127,0.0653035,"22953.3",11,13.8001,11169.2,2.48205,"0.820538",119550,26.5667,"909.202"
"779",51,"hom","A3","11",3,"0:20:00-0:25:00",634.645,2.11641,"14.5698",196.674,108,797.873,-656.528,-0.0653471,"3801.59",0,0,11701.4,2.60088,"0.0257848",41495.2,9.22525,"172.633"
"780",51,"hom","A3","11",3,"0:25:00-0:30:00",2032.12,6.77671,"124.849",237.259,65,1420,-1449.73,0.0390387,"29038.2",8,11.5334,11539.8,2.56498,"0.746151",107447,23.8878,"843.236"
"781",52,"wt","A4","11",3,"Start-0:05:00",41.5539,0.138821,"1.41803",8.46671,12,412.241,-480.327,0.0117841,"484.894",0,0,10263.3,2.28428,"0.467047",2974.13,0.662389,"30.105"
"782",52,"wt","A4","11",3,"0:05:00-0:10:00",760.352,2.53562,"25.9783",116.534,63,827.546,-605.624,0.0116064,"5779.42",27,101.267,5133.05,1.14093,"1.24621",50951.4,11.3276,"463.223"
"783",52,"wt","A4","11",3,"0:10:00-0:15:00",494.547,1.64921,"23.4722",55.1336,25,813.415,-746.753,-3.16007e-18,"5197.81",2,1.33334,10662.3,2.36994,"0.12855",26193.3,5.82333,"247.196"
"784",52,"wt","A4","11",3,"0:15:00-0:20:00",1202.96,4.00985,"49.0353",160.128,57,828.337,-838.056,-8.84231e-17,"10547.4",19,57.2003,8083.79,1.7964,"1.49552",71668.8,15.9264,"624.269"
"785",52,"wt","A4","11",3,"0:20:00-0:25:00",124.794,0.416163,"6.82675",15.9394,11,698.62,-543.028,5.05612e-17,"1216.87",0,0,11693,2.59902,"0.0187696",6274.01,1.39485,"67.7135"
"786",52,"wt","A4","11",3,"0:25:00-0:30:00",1627.41,5.42709,"64.0605",203.725,67,796.711,-636.932,0.031612,"15801.2",16,21.9334,10340.4,2.29838,"0.985077",94172.1,20.9364,"760.544"
"787",53,"het","A5","11",3,"Start-0:05:00",169.508,0.566283,"5.18501",39.3987,45,473.421,-414.835,-1.26656e-17,"1507.18",8,127.067,5006.63,1.11432,"1.12438",11088.7,2.46964,"108.891"
"788",53,"het","A5","11",3,"0:05:00-0:10:00",632.444,2.10907,"21.7699",167.799,148,914.238,-647.919,-1.13763e-16,"7492.16",26,96.2671,4787.08,1.06403,"1.01192",42246.8,9.39235,"395.719"
"789",53,"het","A5","11",3,"0:10:00-0:15:00",317.812,1.05984,"20.109",54.9366,44,2003.75,-1559.55,-0.0153193,"5348.97",4,116.401,6100.93,1.35606,"1.67941",17900.6,3.97968,"201.253"
"790",53,"het","A5","11",3,"0:15:00-0:20:00",692.137,2.30711,"29.2061",154.395,137,730.042,-603.432,0.0308543,"9250.71",20,64.4003,6577.21,1.4616,"1.35059",41301.9,9.17819,"388.941"
"791",53,"het","A5","11",3,"0:20:00-0:25:00",126.011,0.420222,"6.17972",23.6728,18,674.611,-527.936,-0.0308749,"1538.98",4,255.994,1119.95,0.248933,"0.555207",7311.78,1.62556,"84.871"
"792",53,"het","A5","11",3,"0:25:00-0:30:00",946.805,3.1574,"49.5366",185.325,135,1044.03,-987.664,7.58418e-17,"15992.4",23,77.2079,7105.81,1.57942,"1.73214",50983.7,11.3347,"492.728"
"793",54,"hom","A6","11",3,"Start-0:05:00",803.409,2.68398,"27.1608",178.666,188,537.602,-376.862,8.23267e-17,"6837.94",15,22.2668,10646.1,2.36948,"0.999237",50338.2,11.2112,"466.394"
"794",54,"hom","A6","11",3,"0:05:00-0:10:00",952.916,3.17778,"31.2526",240.803,145,589.095,-518.665,-0.0104346,"9955.27",16,58.6003,9650.49,2.14503,"1.82714",55578,12.3561,"442.325"
"795",54,"hom","A6","11",3,"0:10:00-0:15:00",230.564,0.768885,"10.5494",47.5336,54,1129.15,-836.071,-4.2661e-17,"2415.86",6,34.3335,7857.59,1.74652,"1.5452",12137.3,2.69839,"123.889"
"796",54,"hom","A6","11",3,"0:15:00-0:20:00",676.243,2.25413,"21.4599",173.734,169,542.523,-392.489,1.01055e-16,"6397.44",12,37.3335,9991.96,2.22044,"1.30929",38880.4,8.64009,"307.858"
"797",54,"hom","A6","11",3,"0:20:00-0:25:00",69.1724,0.230676,"5.80937",9.06671,11,956.435,-1587.13,0,"1556.75",2,154.46,4910.04,1.09136,"2.03182",3127.84,0.695385,"30.1027"
"798",54,"hom","A6","11",3,"0:25:00-0:30:00",636.679,2.1232,"21.8166",162.858,191,603.452,-372.118,0.0159464,"6733.11",6,21.5409,12083.2,2.68575,"1.11894",35241.7,7.83498,"289.173"
"799",55,"het","B1","11",3,"Start-0:05:00",16.9933,0.0567701,"0.21008",0.400002,1,98.6305,-109.548,-4.74962e-18,"84.8711",0,0,7731.74,1.72084,"0.0122034",1119.26,0.24928,"4.78611"
"800",55,"het","B1","11",3,"0:05:00-0:10:00",975.83,3.2542,"43.3187",171.134,112,1272.36,-947.264,5.68813e-17,"11071",29,59.064,6722.15,1.49414,"1.35063",61750,13.7283,"535.908"
"801",55,"het","B1","11",3,"0:10:00-0:15:00",183.531,0.612038,"8.51784",32.9335,13,1207.66,-1014.62,2.52806e-17,"2117.57",3,1.33634,10552,2.34542,"0.107407",11706.1,2.60252,"115.425"
"802",55,"het","B1","11",3,"0:15:00-0:20:00",1258.58,4.19526,"45.7967",206.128,75,1140.71,-911.987,2.81059e-16,"11649.5",20,40.8669,9300.3,2.06673,"1.20063",78296.4,17.3992,"593.39"
"803",55,"het","B1","11",3,"0:20:00-0:25:00",173.989,0.580218,"15.6072",24.2728,15,1321.87,-1616.63,1.10603e-16,"3234.01",1,0.066667,10933.5,2.4302,"0.0827925",9413.47,2.09281,"93.7099"
"804",55,"het","B1","11",3,"0:25:00-0:30:00",1571.04,5.23909,"69.9793",222.525,78,1025.33,-913.943,0.120012,"19454.1",19,40.8002,9124.2,2.02805,"1.16488",89165,19.8233,"686.746"
"805",56,"het","B2","11",3,"Start-0:05:00",292.031,0.975601,"7.76533",71.8655,115,633.957,-352.951,-0.0114961,"2170.16",17,145.133,2365.04,0.526382,"0.539411",18243.9,4.06322,"160.979"
"806",56,"het","B2","11",3,"0:05:00-0:10:00",451.454,1.50551,"10.0682",119.266,142,356.17,-261.528,-3.31808e-17,"3088.15",23,117.735,4805.1,1.06804,"1.30564",29578.2,6.57586,"237.895"
"807",56,"het","B2","11",3,"0:10:00-0:15:00",106.89,0.356458,"3.81846",17.5364,23,974.294,-607.554,6.32015e-18,"1024.35",5,152.067,4843.55,1.07658,"2.00945",5681.22,1.26306,"49.6561"
"808",56,"het","B2","11",3,"0:15:00-0:20:00",677.843,2.25947,"20.8558",160.267,125,879.633,-598.965,-9.15811e-17,"6151.28",10,62.2003,8096.74,1.79928,"1.45727",40786.3,9.06362,"314.438"
"809",56,"het","B2","11",3,"0:20:00-0:25:00",129.834,0.432972,"4.2639",24.4668,21,513.95,-391.61,2.52806e-17,"1045.33",8,97.4672,4093.6,0.909891,"1.00746",7186.98,1.59782,"65.3373"
"810",56,"het","B2","11",3,"0:25:00-0:30:00",609.562,2.03277,"19.5778",136.325,121,534.26,-514.447,0.0247232,"5719.24",10,58.067,7122.72,1.58318,"1.45658",36175.1,8.04248,"304.813"
"811",57,"het","B3","11",3,"Start-0:05:00",468.523,1.56521,"13.8019",124.467,144,586.429,-551.739,1.58321e-17,"3754.08",11,26.5335,8623.08,1.91923,"0.87287",28234.6,6.28833,"237.148"
"812",57,"het","B3","11",3,"0:05:00-0:10:00",392.33,1.30834,"9.41459",101.467,109,474.507,-666.176,1.89604e-17,"2713.75",11,125.331,5678.79,1.26223,"1.56653",25536.5,5.67731,"208.694"
"813",57,"het","B3","11",3,"0:10:00-0:15:00",59.6136,0.198799,"0.979733",11.6667,15,174.7,-147.663,-3.16007e-18,"257.058",1,0.203001,15185.9,3.37539,"0.158731",3010.88,0.669382,"13.5446"
"814",57,"het","B3","11",3,"0:15:00-0:20:00",203.52,0.678396,"5.62728",42.0669,56,967.831,-779.117,-2.05268e-17,"1640.5",6,51.6669,9887.1,2.19713,"1.90565",10495.5,2.33233,"69.6918"
"815",57,"het","B3","11",3,"0:20:00-0:25:00",50.0862,0.167027,"0.836224",4.46669,8,218.306,-148.663,6.32015e-18,"228.976",0,0,13796.9,3.06666,"0.0700163",2301.85,0.511749,"11.3212"
"816",57,"het","B3","11",3,"0:25:00-0:30:00",465.486,1.5523,"13.1191",128.934,171,523.06,-340.765,-3.00207e-17,"3990.92",5,61.0003,9941.98,2.20982,"1.95499",26583.9,5.91017,"197.234"
"817",58,"het","B4","11",3,"Start-0:05:00",551.924,1.84383,"17.3583",145.799,186,543.519,-662.976,0.0333364,"5156.81",25,86.9338,5061.53,1.12654,"0.956579",34319.4,7.64353,"323.161"
"818",58,"het","B4","11",3,"0:05:00-0:10:00",617.264,2.05845,"18.4241",146.599,138,945.993,-555.889,-0.0332697,"5472.85",19,83.5974,6141.38,1.36505,"1.41852",39024,8.67585,"343.662"
"819",58,"het","B4","11",3,"0:10:00-0:15:00",140.731,0.469308,"4.67935",29.2031,35,517.39,-373.242,5.68813e-17,"1218.33",4,10.7364,10849.7,2.41157,"0.668461",8168.2,1.81596,"77.8043"
"820",58,"het","B4","11",3,"0:15:00-0:20:00",483.111,1.61036,"14.6678",123.401,142,860.712,-615.703,-4.42115e-17,"4275.01",9,34.6668,8692.25,1.93161,"1.52338",26930.1,5.98447,"210.623"
"821",58,"het","B4","11",3,"0:20:00-0:25:00",62.849,0.209589,"1.52393",9.06671,13,267.49,-234.232,1.26403e-17,"428.252",2,78.2671,6772.73,1.50539,"1.22238",4194.16,0.932449,"41.8157"
"822",58,"het","B4","11",3,"0:25:00-0:30:00",686.686,2.28996,"21.0505",152.058,69,550.038,-646.955,-1.26403e-16,"5837.24",6,38.6002,9423.4,2.09455,"1.34147",38519.3,8.56365,"293.5"
"823",59,"wt","B5","11",3,"Start-0:05:00",287.785,0.961415,"7.36359",73.067,105,350.639,-280.452,-3.16641e-17,"1939.97",12,91.4671,7951.65,1.76979,"2.19738",17207.7,3.83245,"148.335"
"824",59,"wt","B5","11",3,"0:05:00-0:10:00",636.578,2.12286,"16.7384",185.268,180,684.675,-641.298,-6.32015e-18,"5223.98",5,25.9335,11214.8,2.49272,"1.38063",39959.6,8.88385,"290.436"
"825",59,"wt","B5","11",3,"0:10:00-0:15:00",382.462,1.27543,"11.4263",93.5293,102,615.044,-537.758,0.0199258,"3071.8",6,64.667,7904.83,1.75702,"1.86255",22710.1,5.04894,"191.14"
"826",59,"wt","B5","11",3,"0:15:00-0:20:00",612.008,2.04002,"16.0351",164.999,179,620.356,-485.035,-0.0199125,"4777.3",8,52.8003,10647.7,2.36615,"1.83959",37598.6,8.35525,"271.9"
"827",59,"wt","B5","11",3,"0:20:00-0:25:00",392.836,1.31003,"19.9844",84.2731,98,1314.72,-1538.71,-6.00414e-17,"4866.15",2,7.6667,12254.8,2.7239,"0.671098",22179,4.93086,"212.865"
"828",59,"wt","B5","11",3,"0:25:00-0:30:00",705.362,2.35224,"21.2141",179.325,175,573.897,-510.938,0.0322427,"6703.02",5,12.3334,12659.1,2.81376,"0.890815",41002,9.1156,"301.691"
"829",60,"het","B6","11",3,"Start-0:05:00",472.087,1.57712,"16.198",110.466,137,545.455,-487.855,-6.33282e-17,"4228.14",23,109.867,4015.66,0.893758,"0.926832",31685.3,7.05687,"324.408"
"830",60,"het","B6","11",3,"0:05:00-0:10:00",756.026,2.52119,"18.089",206.933,149,417.545,-374.527,-0.0104263,"5705.24",20,63.5337,8151.43,1.81183,"1.64611",53712.7,11.9415,"410.138"
"831",60,"het","B6","11",3,"0:10:00-0:15:00",237.17,0.790914,"11.95",49.0032,60,1043.18,-856.456,3.79209e-17,"3146.17",7,23.7335,10592.9,2.3545,"1.37708",13310.3,2.95916,"147.518"
"832",60,"het","B6","11",3,"0:15:00-0:20:00",670.199,2.23398,"18.166",178.928,139,673.794,-550.977,3.78956e-17,"5869.36",9,54.8003,9663.4,2.14742,"1.56867",43826.1,9.73913,"330.144"
"833",60,"het","B6","11",3,"0:20:00-0:25:00",39.6592,0.132256,"3.15749",4.26669,4,1242.79,-1163.24,-3.16007e-18,"1091.78",0,0,14315,3.18181,"0.0225676",1805.96,0.401503,"17.8765"
"834",60,"het","B6","11",3,"0:25:00-0:30:00",513.029,1.71085,"14.602",135.392,159,839.237,-804.505,6.95216e-17,"4601.65",11,69.267,8463.78,1.88126,"1.69138",33155.8,7.37123,"273.077"
"835",61,"wt","C1","11",3,"Start-0:05:00",374.696,1.25176,"10.6626",96.7323,142,442.585,-433.427,2.53313e-17,"2830.94",21,101.734,3825.12,0.851352,"0.77374",24709.4,5.5032,"232.366"
"836",61,"wt","C1","11",3,"0:05:00-0:10:00",355.094,1.18417,"8.9933",89.2019,128,422.928,-232.079,4.2661e-17,"2439.48",15,101.264,5360.97,1.19159,"1.20663",22005.4,4.89226,"186.121"
"837",61,"wt","C1","11",3,"0:10:00-0:15:00",160.11,0.533934,"5.84844",31.0623,47,850.404,-831.915,0.0102843,"1680.07",10,151.533,2354.63,0.523367,"0.640431",9289.1,2.06516,"87.3412"
"838",61,"wt","C1","11",3,"0:15:00-0:20:00",292.318,0.974387,"10.7754",64.8048,89,735.425,-886.54,2.52637e-17,"3045.15",10,73.3382,7156.65,1.59037,"1.2688",17276.4,3.8392,"155.996"
"839",61,"wt","C1","11",3,"0:20:00-0:25:00",110.344,0.367975,"2.68068",20.6668,29,556.342,-327.663,-9.48022e-18,"810.434",2,209.734,3011.91,0.669462,"1.31944",6811.31,1.5143,"59.8698"
"840",61,"wt","C1","11",3,"0:25:00-0:30:00",434.324,1.44838,"18.0863",116.201,145,1940.46,-1868.36,6.32015e-18,"5877.54",8,55.0003,8478.74,1.88458,"1.39186",24678.9,5.48665,"194.963"
"841",63,"het","C3","11",3,"Start-0:05:00",508.367,1.69832,"15.5223",134.599,164,741.387,-676.086,0.0353792,"4287.57",15,51.4669,5940.73,1.32222,"0.911678",32238.3,7.18002,"299.557"
"842",63,"het","C3","11",3,"0:05:00-0:10:00",675.461,2.25253,"17.9222",170.936,134,621.841,-425.661,-0.0148474,"5721.12",17,81.0671,6673.85,1.48341,"1.38088",42293.3,9.4027,"326.627"
"843",63,"het","C3","11",3,"0:10:00-0:15:00",222.014,0.740373,"7.36443",43.6002,58,757.026,-547.779,-0.010019,"2119.18",8,144.201,3668.82,0.815475,"1.2905",13095.8,2.91148,"131.532"
"844",63,"het","C3","11",3,"0:15:00-0:20:00",717.909,2.39302,"20.3718",173.262,151,562.186,-395.169,-8.84231e-17,"6393.27",6,7.40004,11066.6,2.45924,"0.748743",44109.2,9.80205,"350.188"
"845",63,"het","C3","11",3,"0:20:00-0:25:00",180.435,0.601714,"6.31161",38.6669,49,827.068,-506.463,3.16007e-17,"1601.22",4,109.067,5655.31,1.25702,"1.39182",10375.2,2.30664,"105.048"
"846",63,"het","C3","11",3,"0:25:00-0:30:00",554.509,1.84917,"15.5267",139.401,114,687.848,-519.576,0.0126166,"4683.94",11,101.134,7114.21,1.58129,"1.83089",33462.9,7.43951,"255.466"
"847",64,"het","C4","11",3,"Start-0:05:00",485.594,1.62224,"14.3524",124.266,146,473.283,-344.996,-9.49923e-17,"4051.93",21,92.0005,5092.14,1.13335,"1.01094",31995.6,7.12596,"307.267"
"848",64,"het","C4","11",3,"0:05:00-0:10:00",706.204,2.35505,"20.8535",183.133,188,655.668,-423.689,0.0429935,"6351.59",15,65.9337,8470.36,1.88272,"1.74907",43135,9.58982,"353.371"
"849",64,"het","C4","11",3,"0:10:00-0:15:00",211.282,0.704584,"6.92954",47.7366,60,496.974,-559.52,-0.0429935,"1882.86",10,220.53,2475.69,0.550276,"1.24324",12177,2.7072,"113.675"
"850",64,"het","C4","11",3,"0:15:00-0:20:00",492.794,1.64264,"14.6534",122.267,145,905.814,-895.338,0.0288297,"4236.55",13,75.8049,7908.03,1.75734,"1.67394",29720.4,6.60452,"240.406"
"851",64,"het","C4","11",3,"0:20:00-0:25:00",58.3205,0.194487,"1.33999",10.0667,13,350.556,-407.675,-0.0288489,"408.344",1,20.2001,10763.7,2.39246,"1.39138",3396.35,0.75508,"26.0937"
"852",64,"het","C4","11",3,"0:25:00-0:30:00",505.343,1.68522,"18.3481",125.801,162,668.376,-505.501,-0.00260149,"5277.36",7,44.6002,11232.6,2.49668,"1.85958",27509.2,6.11587,"233.114"
"853",65,"het","C5","11",3,"Start-0:05:00",84.5217,0.282365,"1.60436",12.6667,22,242.15,-234.936,-1.26656e-17,"509.543",6,98.2657,5153.58,1.14703,"1.28422",4821.68,1.07387,"37.8369"
"854",65,"het","C5","11",3,"0:05:00-0:10:00",762.261,2.54199,"21.8079",183.001,170,623.379,-482.562,-0.0233538,"5716.32",28,57.0655,7931.79,1.76301,"1.29787",45765.3,10.1746,"381.834"
"855",65,"het","C5","11",3,"0:10:00-0:15:00",93.9646,0.313353,"3.70349",18.8668,23,735.722,-865.659,2.52806e-17,"1141.49",1,1.26967,13466.2,2.99316,"0.109978",5003.63,1.11241,"39.6644"
"856",65,"het","C5","11",3,"0:15:00-0:20:00",682.356,2.27451,"18.6143",174.262,174,747.142,-498.814,1.26319e-17,"5220.28",18,79.4671,7336.96,1.63043,"1.51625",40374.1,8.97201,"322.75"
"857",65,"het","C5","11",3,"0:20:00-0:25:00",77.7234,0.259192,"2.63203",14.5394,21,589.122,-516.029,-3.16007e-18,"693.063",0,0,12534.4,2.78603,"0.0605838",4665.6,1.03726,"43.8209"
"858",65,"het","C5","11",3,"0:25:00-0:30:00",607.206,2.02491,"16.7468",154.534,166,491.593,-613.892,-0.013665,"4707.62",19,55.4669,8480.73,1.88503,"1.45542",36706.9,8.16072,"303.179"
"859",66,"het","C6","11",3,"Start-0:05:00",384.156,1.28336,"10.1695",102.001,134,334.248,-383.693,0.0255962,"3163.65",13,43.8002,5707.02,1.2702,"0.954821",26144.9,5.82293,"229.996"
"860",66,"het","C6","11",3,"0:05:00-0:10:00",817.186,2.72515,"22.9198",221.065,167,784.999,-604.419,0.109562,"8117.5",13,52.1336,9571.69,2.12751,"1.63464",53701.8,11.939,"426.75"
"861",66,"het","C6","11",3,"0:10:00-0:15:00",391.025,1.30399,"11.3044",92.3368,126,655.241,-489.563,0.0118769,"3626.29",20,176.73,3422.13,0.760641,"1.4556",23872.3,5.30731,"220.776"
"862",66,"het","C6","11",3,"0:15:00-0:20:00",754.748,2.51581,"21.9079",213.062,184,786.714,-647.04,0.0122428,"7932.23",9,34.738,10993.2,2.44294,"1.38097",46431.8,10.3182,"359.342"
"863",66,"het","C6","11",3,"0:20:00-0:25:00",233.245,0.777827,"5.57041",48.0062,81,452.146,-386.498,-0.0122194,"1865.16",19,163.793,2892,0.642809,"1.15689",15109,3.35904,"145.031"
"864",66,"het","C6","11",3,"0:25:00-0:30:00",773.48,2.5794,"22.6811",215.725,181,765.471,-810.544,-0.0151706,"7950.4",5,14.2742,12058.8,2.68033,"0.825853",47341.9,10.5251,"359.142"
"865",67,"het","D1","11",3,"Start-0:05:00",629.917,2.10439,"25.7214",138.934,134,705.322,-1134.3,7.12443e-17,"6578.93",19,39.9335,9618.01,2.14067,"1.59403",39984,8.90512,"424.136"
"866",67,"het","D1","11",3,"0:05:00-0:10:00",439.692,1.46628,"26.8593",103.401,98,1364.67,-1628.41,0.0537508,"6239.14",10,24.0001,11878.1,2.64016,"1.49509",27249.9,6.05823,"269.907"
"867",67,"het","D1","11",3,"0:10:00-0:15:00",44.8573,0.14959,"5.12882",4.53336,6,1438.25,-708.323,1.26403e-17,"1232.2",0,0,12563,2.7924,"0.0153682",1900.41,0.4225,"24.151"
"868",67,"het","D1","11",3,"0:15:00-0:20:00",484.298,1.61432,"15.4951",128.401,143,637.753,-541.881,-2.84217e-17,"5032.16",6,41.9335,9670.54,2.14901,"1.19526",31315.4,6.95899,"280.446"
"869",67,"het","D1","11",3,"0:20:00-0:25:00",84.6372,0.282248,"4.05066",13.0001,22,549.677,-525.153,-4.1081e-17,"1169.54",0,0,13147.4,2.92229,"0.083752",4440.71,0.987262,"48.3881"
"870",67,"het","D1","11",3,"0:25:00-0:30:00",598.694,1.99652,"26.7065",135.992,153,958.774,-1249.78,0.11063,"8162.07",5,15.5334,11004.6,2.44601,"0.964461",34955,7.77124,"344.42"
"871",68,"het","D2","11",3,"Start-0:05:00",576.867,1.92716,"19.5651",135.334,149,638.15,-341.589,-4.43298e-17,"4679.56",14,46.7336,10098.5,2.24762,"1.43023",38315.4,8.53351,"391.87"
"872",68,"het","D2","11",3,"0:05:00-0:10:00",651.287,2.17191,"20.6337",165.931,165,929.065,-1008.8,2.37006e-17,"6001.68",20,48.6002,9014.49,2.00366,"1.48798",43449.7,9.65978,"378.008"
"873",68,"het","D2","11",3,"0:10:00-0:15:00",279.381,0.93168,"11.5188",62.8655,72,580.259,-741.089,0.0462632,"2985.55",2,2.06668,14848.3,3.30036,"0.398607",17638.7,3.92145,"187.628"
"874",68,"het","D2","11",3,"0:15:00-0:20:00",571.718,1.90572,"23.1316",136.999,144,1009.96,-1120.35,-0.0462324,"5896.53",9,39.9335,10408.3,2.31295,"1.59081",33801.9,7.51154,"284.612"
"875",68,"het","D2","11",3,"0:20:00-0:25:00",63.9933,0.213405,"4.06016",13.6061,13,1112.5,-928.244,-9.48022e-18,"1257.27",0,0,16769.7,3.72744,"0.0379789",3481.08,0.773918,"36.9907"
"876",68,"het","D2","11",3,"0:25:00-0:30:00",601.391,2.00552,"17.3564",154.401,171,444.625,-499.94,-0.103523,"4826.79",12,34.6002,10722.3,2.38327,"1.44883",37725.4,8.38715,"314.975"
